location,forecast_date,target,target_end_date,type,quantile,value
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.01,826.5173881737113
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.025,847.0780413601776
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.05,875.2215416644888
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.1,904.9749440753518
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.15,925.4914750326315
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.2,943.3061500541415
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.25,958.7251522126963
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.3,969.4563968634753
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.35,982.5665217799772
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.4,996.2323832978117
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.45,1007.3678053484066
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.5,1018.6278190643235
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.55,1031.7319358821292
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.6,1045.584699750223
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.65,1062.0762209248744
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.7,1074.7938979637274
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.75,1091.613643636917
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.8,1108.2595581346595
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.85,1133.0091612416827
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.9,1156.7699916339889
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.95,1197.2670298353055
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.975,1226.9547343402746
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.99,1278.478441903496
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.01,743.1461598274649
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.025,795.6030738378408
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.05,826.2834566712432
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.1,866.6187552145784
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.15,890.8240911677855
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.2,909.1570857612251
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.25,931.5246873866633
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.3,950.1424964823627
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.35,966.6136036810763
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.4,980.6723032755322
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.45,996.6354855065963
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.5,1011.0876883362308
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.55,1023.0938703833112
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.6,1038.431922653044
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.65,1058.330810196787
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.7,1075.080747511206
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.75,1093.1349798940012
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.8,1113.9412295626412
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.85,1136.1088899062793
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.9,1172.619225560604
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.95,1216.2225046513993
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.975,1270.884785661315
06,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.99,1304.8036657528094
06,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.01,718.7946977556662
06,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.025,756.8748454226421
06,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.05,802.8046430124907
06,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.1,840.1614975745701
06,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.15,869.1345775026397
06,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.2,892.190878470195
06,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.25,914.1631865383412
06,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.3,934.8792300909931
06,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.35,956.3357868257267
