location,forecast_date,target,target_end_date,type,quantile,value
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.01,74.55122682596463
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.025,78.01870374752409
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.05,82.29859546897013
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.1,86.31294607072033
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.15,90.46874395279532
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.2,93.35139776547237
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.25,95.56042718679905
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.3,97.70441147108144
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.35,99.28279826862651
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.4,101.18977368313925
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.45,103.11974400094716
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.5,105.20749635942546
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.55,107.02655997745471
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.6,108.9462736075518
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.65,110.61874252440685
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.7,112.50250354282193
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.75,114.71326878419599
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.8,117.28929775264294
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.85,120.86166673026891
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.9,124.77855717714922
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.95,131.0501343018739
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.975,136.79498180820846
25,2021-04-05,1 day ahead inc hosp,2021-04-06,quantile,0.99,143.31791956161896
25,2021-04-05,2 day ahead inc hosp,2021-04-07,quantile,0.01,71.6742975352042
25,2021-04-05,2 day ahead inc hosp,2021-04-07,quantile,0.025,77.58744861997911
25,2021-04-05,2 day ahead inc hosp,2021-04-07,quantile,0.05,82.21653632656606
25,2021-04-05,2 day ahead inc hosp,2021-04-07,quantile,0.1,86.74656363283681
25,2021-04-05,2 day ahead inc hosp,2021-04-07,quantile,0.15,90.32735464430827
25,2021-04-05,2 day ahead inc hosp,2021-04-07,quantile,0.2,93.16734266264442
25,2021-04-05,2 day ahead inc hosp,2021-04-07,quantile,0.25,95.73383716951606
25,2021-04-05,2 day ahead inc hosp,2021-04-07,quantile,0.3,98.53802451930733
25,2021-04-05,2 day ahead inc hosp,2021-04-07,quantile,0.35,100.7920823188962
25,2021-04-05,2 day ahead inc hosp,2021-04-07,quantile,0.4,103.36024819418678
25,2021-04-05,2 day ahead inc hosp,2021-04-07,quantile,0.45,105.40464197368863
25,2021-04-05,2 day ahead inc hosp,2021-04-07,quantile,0.5,107.8986944598759
