location,forecast_date,target,target_end_date,type,quantile,value
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.01,146.43604333757116
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.025,155.23619247046682
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.05,159.52275612081067
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.1,167.4310733135493
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.15,173.57080902037754
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.2,177.77309838264108
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.25,181.67636859886838
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.3,185.7240888162782
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.35,189.24519825743852
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.4,192.34590048639862
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.45,195.86614604219983
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.5,199.9008022674935
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.55,203.89633190207272
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.6,207.90342838507857
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.65,211.95273569897034
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.7,215.68032752291091
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.75,219.648510008605
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.8,224.36363055113276
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.85,231.417011565108
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.9,239.36852640041434
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.95,250.58973253508273
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.975,265.36210226004914
06,2021-05-17,1 day ahead inc hosp,2021-05-18,quantile,0.99,277.84778131131173
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.01,129.48485451764645
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.025,138.65859503980485
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.05,148.48566758579418
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.1,158.43910806179656
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.15,165.9142406178071
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.2,170.65957647193554
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.25,175.3128683088843
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.3,179.05855260770414
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.35,183.3614309450753
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.4,187.58448698170656
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.45,191.69899004702356
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.5,196.22528517830784
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.55,200.38376795751208
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.6,204.89875418173702
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.65,208.5314341749464
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.7,213.66824692106886
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.75,219.2658685975352
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.8,225.26201681841195
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.85,234.1039764888133
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.9,241.89430186746284
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.95,255.84273098313523
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.975,269.61351521920506
06,2021-05-17,2 day ahead inc hosp,2021-05-19,quantile,0.99,287.9951918451415
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.01,129.26501271998944
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.025,138.72036325556857
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.05,145.89479985839054
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.1,155.26781185996273
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.15,162.07767017711294
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.2,168.46888732963455
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.25,173.3633700220513
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.3,179.3797934460397
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.35,184.878940960383
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.4,189.70027535796785
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.45,194.53553907344735
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.5,198.86492645639584
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.55,203.7459587358002
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.6,208.11880148997872
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.65,213.80084276836067
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.7,218.73276572214218
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.75,224.40497396221204
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.8,230.4064306553146
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.85,238.19641057805887
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.9,249.72727888816308
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.95,265.6699645991345
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.975,285.14595073056313
06,2021-05-17,3 day ahead inc hosp,2021-05-20,quantile,0.99,299.46535996273946
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.01,115.58091224894602
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.025,123.02868099678625
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.05,135.21065623828818
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.1,148.1574368371977
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.15,158.1953874087565
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.2,164.12121787207704
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.25,171.1529700015581
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.3,176.7500125337217
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.35,181.8354047995255
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.4,187.39673776709884
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.45,192.11188712971813
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.5,196.8191310187031
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.55,201.3738550454058
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.6,207.64839249977507
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.65,213.17659491452997
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.7,218.73332102485884
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.75,225.65646810870342
06,2021-05-17,4 day ahead inc hosp,2021-05-21,quantile,0.8,234.129824256324
