location,forecast_date,target,target_end_date,type,quantile,value
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.01,174.09193575012952
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.025,180.17146119558308
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.05,188.13883415546826
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.1,201.1529993381378
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.15,207.54389362674226
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.2,212.11833875861248
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.25,217.29009401667685
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.3,222.66548642345342
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.35,227.5993678651255
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.4,230.83438696927664
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.45,236.3290243741037
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.5,239.56300763426233
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.55,244.5118426388481
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.6,249.2864845583804
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.65,253.20952025921918
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.7,257.90644849218955
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.75,262.7970540061601
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.8,268.93186548082963
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.85,276.4379028035811
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.9,285.74432672402037
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.95,301.73393121898044
25,2021-01-25,1 day ahead inc hosp,2021-01-26,quantile,0.975,318.26832267066237
