location,forecast_date,target,target_end_date,type,quantile,value
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.01,854.6298989064601
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.025,884.837917435306
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.05,901.309178626784
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.1,925.3541406236692
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.15,945.6592797940585
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.2,962.8795910361958
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.25,976.3621297347921
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.3,986.4100263597836
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.35,999.8183321167007
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.4,1009.8516394769715
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.45,1019.7501947051074
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.5,1033.7727436142745
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.55,1046.1173329539906
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.6,1059.9481448719341
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.65,1071.274313175138
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.7,1084.3061051571633
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.75,1095.5441282070701
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.8,1112.2824096620568
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.85,1133.4502089287334
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.9,1156.3296954005102
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.95,1194.3717833220412
06,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.975,1230.6334718020044
