location,forecast_date,target,target_end_date,type,quantile,value
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.01,112.62775138573764
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.025,118.7667584208718
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.05,124.73817454003336
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.1,132.1428647734608
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.15,137.7790995639764
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.2,141.94030440136794
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.25,145.56703172736596
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.3,149.1129169265723
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.35,152.19072374125946
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.4,155.2922793161953
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.45,158.4331053774473
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.5,162.19471369221043
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.55,166.211542019279
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.6,169.64192547137847
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.65,173.4833758775022
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.7,177.10377295147737
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.75,180.8916112085172
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.8,186.14161235277444
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.85,191.9869331551936
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.9,199.04931934557158
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.95,211.37860133234855
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.975,221.87148105548195
25,2021-02-08,1 day ahead inc hosp,2021-02-09,quantile,0.99,233.6661321760268
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.01,95.24147950853292
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.025,102.89443052614492
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.05,111.92769956376185
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.1,120.7561445974086
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.15,126.47619148380137
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.2,132.41108478157437
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.25,136.46319621703762
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.3,142.01168866126176
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.35,145.2770029435358
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.4,149.02828291436518
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.45,152.5033619331016
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.5,156.95764051303195
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.55,162.13943803176986
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.6,166.5013835870842
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.65,170.02895086845155
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.7,174.17671773448586
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.75,179.74731917932533
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.8,187.35695769032716
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.85,194.97596899496494
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.9,205.18102440061782
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.95,219.52051714519473
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.975,228.4948357924888
25,2021-02-08,2 day ahead inc hosp,2021-02-10,quantile,0.99,253.4048647443691
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.01,89.65379784096395
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.025,98.23864985959202
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.05,107.43427592760173
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.1,117.1541713890236
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.15,125.99351063023755
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.2,130.99983240729736
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.25,136.26225878027228
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.3,141.14487988580083
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.35,146.62551589073132
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.4,151.45633657289454
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.45,155.15456060624135
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.5,159.45988589176022
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.55,162.89016998115784
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.6,167.73805439527305
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.65,172.34311648898216
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.7,178.09177641228993
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.75,184.6802716248917
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.8,190.93537968607416
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.85,200.58968044074186
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.9,210.7877790868219
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.95,226.73516001860955
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.975,240.61828456062315
25,2021-02-08,3 day ahead inc hosp,2021-02-11,quantile,0.99,259.09080193954037
25,2021-02-08,4 day ahead inc hosp,2021-02-12,quantile,0.01,89.1732392272147
25,2021-02-08,4 day ahead inc hosp,2021-02-12,quantile,0.025,94.22570224607176
25,2021-02-08,4 day ahead inc hosp,2021-02-12,quantile,0.05,102.47231547955269
25,2021-02-08,4 day ahead inc hosp,2021-02-12,quantile,0.1,112.76100090086656
25,2021-02-08,4 day ahead inc hosp,2021-02-12,quantile,0.15,121.41066415593802
25,2021-02-08,4 day ahead inc hosp,2021-02-12,quantile,0.2,127.29998084315078
25,2021-02-08,4 day ahead inc hosp,2021-02-12,quantile,0.25,132.2010386101251
25,2021-02-08,4 day ahead inc hosp,2021-02-12,quantile,0.3,137.60002502789197
