location,forecast_date,target,target_end_date,type,quantile,value
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.01,132.35123052755836
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.025,139.40574870435708
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.05,144.4190781353587
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.1,151.1042941051517
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.15,155.60095813063572
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.2,159.28239595949677
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.25,162.11325571891243
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.3,165.2769619715547
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.35,168.16722219789932
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.4,170.38924184595652
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.45,173.20668397047743
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.5,175.43803528955564
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.55,178.45464279259008
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.6,181.54165170902994
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.65,183.83502204984921
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.7,186.56402364810262
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.75,189.79076051262072
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.8,192.2491452164694
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.85,196.01944788448108
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.9,201.9281900039637
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.95,209.42831864569408
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.975,217.4710833358894
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.99,229.17292315370207
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.01,113.62586715131248
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.025,121.95453484841862
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.05,128.13099453591627
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.1,134.44825953965963
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.15,139.17874239949157
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.2,141.96795500441124
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.25,144.91237455736382
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.3,148.79647938386626
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.35,151.74311001360934
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.4,154.30417109596362
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.45,156.7560164657729
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.5,159.98846094269663
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.55,162.85987322574906
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.6,166.0113644862275
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.65,169.44395750052823
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.7,172.48315578991432
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.75,175.04868911652792
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.8,179.2469843589137
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.85,184.09929748481014
