location,forecast_date,target,target_end_date,type,quantile,value
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.01,2082.180169870999
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.025,2156.7009365396566
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.05,2203.862689189097
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.1,2265.707591978662
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.15,2308.5597956447145
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.2,2333.493577749882
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.25,2356.111889599169
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.3,2375.268076762037
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.35,2401.943038082653
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.4,2419.2816910424917
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.45,2436.5137170995563
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.5,2459.7700298651653
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.55,2483.7816984454435
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.6,2507.845235917179
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.65,2528.3244400175745
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.7,2558.437633395344
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.75,2579.002423394341
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.8,2606.251681641253
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.85,2639.2707546630536
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.9,2690.169048588021
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.95,2752.0064860437446
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.975,2819.671830209178
06,2020-12-21,1 day ahead inc hosp,2020-12-22,quantile,0.99,2899.716362373284
06,2020-12-21,2 day ahead inc hosp,2020-12-23,quantile,0.01,2098.7592363462836
06,2020-12-21,2 day ahead inc hosp,2020-12-23,quantile,0.025,2165.7287531453117
06,2020-12-21,2 day ahead inc hosp,2020-12-23,quantile,0.05,2242.942112983204
06,2020-12-21,2 day ahead inc hosp,2020-12-23,quantile,0.1,2324.510862229947
06,2020-12-21,2 day ahead inc hosp,2020-12-23,quantile,0.15,2375.284756976427
