test_date,new_positive,issue_date
2022-06-16,0,2022-06-17
2022-06-15,335,2022-06-17
2022-06-14,3455,2022-06-17
2022-06-13,10284,2022-06-17
2022-06-12,6138,2022-06-17
2022-06-11,8113,2022-06-17
2022-06-10,14104,2022-06-17
2022-06-09,14923,2022-06-17
2022-06-08,16856,2022-06-17
2022-06-07,18054,2022-06-17
2022-06-06,20240,2022-06-17
2022-06-05,9045,2022-06-17
2022-06-04,10195,2022-06-17
2022-06-03,15970,2022-06-17
2022-06-02,17648,2022-06-17
2022-06-01,20157,2022-06-17
2022-05-31,23766,2022-06-17
2022-05-30,8391,2022-06-17
2022-05-29,7708,2022-06-17
2022-05-28,8752,2022-06-17
2022-05-27,14157,2022-06-17
2022-05-26,15462,2022-06-17
2022-05-25,17054,2022-06-17
2022-05-24,18110,2022-06-17
2022-05-23,19406,2022-06-17
2022-05-22,8538,2022-06-17
2022-05-21,8875,2022-06-17
2022-05-20,13919,2022-06-17
2022-05-19,14492,2022-06-17
2022-05-18,15677,2022-06-17
2022-05-17,16105,2022-06-17
2022-05-16,17310,2022-06-17
2022-05-15,7783,2022-06-17
2022-05-14,7914,2022-06-17
2022-05-13,11390,2022-06-17
2022-05-12,11467,2022-06-17
2022-05-11,11888,2022-06-17
2022-05-10,11948,2022-06-17
2022-05-09,12806,2022-06-17
2022-05-08,6030,2022-06-17
2022-05-07,6307,2022-06-17
2022-05-06,8922,2022-06-17
2022-05-05,9303,2022-06-17
2022-05-04,9756,2022-06-17
2022-05-03,9930,2022-06-17
2022-05-02,10326,2022-06-17
2022-05-01,5116,2022-06-17
2022-04-30,4817,2022-06-17
2022-04-29,6507,2022-06-17
2022-04-28,6981,2022-06-17
2022-04-27,7361,2022-06-17
2022-04-26,7506,2022-06-17
2022-04-25,7823,2022-06-17
2022-04-24,3575,2022-06-17
2022-04-23,3603,2022-06-17
2022-04-22,5132,2022-06-17
2022-04-21,5441,2022-06-17
2022-04-20,5588,2022-06-17
2022-04-19,5853,2022-06-17
2022-04-18,6250,2022-06-17
2022-04-17,2327,2022-06-17
2022-04-16,2658,2022-06-17
2022-04-15,3637,2022-06-17
2022-04-14,3716,2022-06-17
2022-04-13,3972,2022-06-17
2022-04-12,4091,2022-06-17
2022-04-11,4426,2022-06-17
2022-04-10,2201,2022-06-17
2022-04-09,2051,2022-06-17
2022-04-08,2945,2022-06-17
2022-04-07,3060,2022-06-17
2022-04-06,3404,2022-06-17
2022-04-05,3361,2022-06-17
2022-04-04,3802,2022-06-17
2022-04-03,1734,2022-06-17
2022-04-02,1719,2022-06-17
2022-04-01,2645,2022-06-17
2022-03-31,2447,2022-06-17
2022-03-30,2639,2022-06-17
2022-03-29,2732,2022-06-17
2022-03-28,2874,2022-06-17
2022-03-27,1538,2022-06-17
2022-03-26,1442,2022-06-17
2022-03-25,1998,2022-06-17
2022-03-24,2292,2022-06-17
2022-03-23,2249,2022-06-17
2022-03-22,3029,2022-06-17
2022-03-21,2714,2022-06-17
2022-03-20,1303,2022-06-17
2022-03-19,1239,2022-06-17
2022-03-18,1989,2022-06-17
2022-03-17,2305,2022-06-17
2022-03-16,2453,2022-06-17
2022-03-15,2629,2022-06-17
