test_date,new_positive,issue_date
2022-07-04,0,2022-07-05
2022-07-03,1426,2022-07-05
2022-07-02,5533,2022-07-05
2022-07-01,13784,2022-07-05
2022-06-30,15495,2022-07-05
2022-06-29,17705,2022-07-05
2022-06-28,19609,2022-07-05
2022-06-27,21340,2022-07-05
2022-06-26,9884,2022-07-05
2022-06-25,11096,2022-07-05
2022-06-24,15952,2022-07-05
2022-06-23,16984,2022-07-05
2022-06-22,17577,2022-07-05
2022-06-21,19139,2022-07-05
2022-06-20,17620,2022-07-05
2022-06-19,8940,2022-07-05
2022-06-18,10077,2022-07-05
2022-06-17,14665,2022-07-05
2022-06-16,15078,2022-07-05
2022-06-15,16158,2022-07-05
2022-06-14,16701,2022-07-05
2022-06-13,18362,2022-07-05
2022-06-12,8837,2022-07-05
2022-06-11,9843,2022-07-05
2022-06-10,15414,2022-07-05
2022-06-09,15792,2022-07-05
2022-06-08,17630,2022-07-05
2022-06-07,18734,2022-07-05
2022-06-06,20840,2022-07-05
2022-06-05,9531,2022-07-05
2022-06-04,10551,2022-07-05
2022-06-03,16287,2022-07-05
2022-06-02,17889,2022-07-05
2022-06-01,20536,2022-07-05
2022-05-31,23786,2022-07-05
2022-05-30,8595,2022-07-05
2022-05-29,7844,2022-07-05
2022-05-28,8832,2022-07-05
2022-05-27,14137,2022-07-05
2022-05-26,15464,2022-07-05
2022-05-25,17072,2022-07-05
2022-05-24,18109,2022-07-05
2022-05-23,19424,2022-07-05
2022-05-22,8681,2022-07-05
2022-05-21,8964,2022-07-05
2022-05-20,13927,2022-07-05
2022-05-19,14618,2022-07-05
2022-05-18,15716,2022-07-05
2022-05-17,16171,2022-07-05
2022-05-16,17316,2022-07-05
2022-05-15,7864,2022-07-05
2022-05-14,8006,2022-07-05
2022-05-13,11446,2022-07-05
2022-05-12,11513,2022-07-05
2022-05-11,11925,2022-07-05
2022-05-10,11980,2022-07-05
2022-05-09,12827,2022-07-05
2022-05-08,6082,2022-07-05
2022-05-07,6296,2022-07-05
2022-05-06,8909,2022-07-05
2022-05-05,9335,2022-07-05
2022-05-04,9789,2022-07-05
2022-05-03,9926,2022-07-05
2022-05-02,10380,2022-07-05
2022-05-01,5198,2022-07-05
2022-04-30,4793,2022-07-05
2022-04-29,6503,2022-07-05
2022-04-28,6993,2022-07-05
2022-04-27,7393,2022-07-05
2022-04-26,7504,2022-07-05
2022-04-25,7825,2022-07-05
2022-04-24,3609,2022-07-05
2022-04-23,3626,2022-07-05
2022-04-22,5111,2022-07-05
2022-04-21,5472,2022-07-05
2022-04-20,5626,2022-07-05
2022-04-19,5857,2022-07-05
2022-04-18,6269,2022-07-05
2022-04-17,2375,2022-07-05
2022-04-16,2677,2022-07-05
2022-04-15,3618,2022-07-05
2022-04-14,3719,2022-07-05
2022-04-13,3975,2022-07-05
2022-04-12,4078,2022-07-05
2022-04-11,4443,2022-07-05
2022-04-10,2218,2022-07-05
2022-04-09,2062,2022-07-05
2022-04-08,2960,2022-07-05
2022-04-07,3059,2022-07-05
2022-04-06,3401,2022-07-05
2022-04-05,3342,2022-07-05
2022-04-04,3798,2022-07-05
2022-04-03,1760,2022-07-05
2022-04-02,1721,2022-07-05
2022-04-01,2626,2022-07-05
2022-03-31,2443,2022-07-05
2022-03-30,2635,2022-07-05
2022-03-29,2709,2022-07-05
2022-03-28,2876,2022-07-05
2022-03-27,1560,2022-07-05
2022-03-26,1436,2022-07-05
2022-03-25,1991,2022-07-05
2022-03-24,2286,2022-07-05
2022-03-23,2251,2022-07-05
2022-03-22,3006,2022-07-05
2022-03-21,2691,2022-07-05
2022-03-20,1307,2022-07-05
2022-03-19,1243,2022-07-05
2022-03-18,2001,2022-07-05
2022-03-17,2294,2022-07-05
2022-03-16,2453,2022-07-05
2022-03-15,2623,2022-07-05
2022-03-14,2873,2022-07-05
2022-03-13,1274,2022-07-05
2022-03-12,1486,2022-07-05
2022-03-11,2277,2022-07-05
2022-03-10,2535,2022-07-05
2022-03-09,2986,2022-07-05
2022-03-08,3284,2022-07-05
2022-03-07,3838,2022-07-05
2022-03-06,1797,2022-07-05
2022-03-05,2100,2022-07-05
2022-03-04,3087,2022-07-05
2022-03-03,3543,2022-07-05
2022-03-02,3924,2022-07-05
2022-03-01,4638,2022-07-05
2022-02-28,5171,2022-07-05
2022-02-27,2381,2022-07-05
2022-02-26,2670,2022-07-05
2022-02-25,4743,2022-07-05
2022-02-24,5118,2022-07-05
2022-02-23,5548,2022-07-05
2022-02-22,7065,2022-07-05
2022-02-21,5290,2022-07-05
2022-02-20,3602,2022-07-05
2022-02-19,4187,2022-07-05
2022-02-18,7009,2022-07-05
2022-02-17,8054,2022-07-05
2022-02-16,9286,2022-07-05
2022-02-15,10688,2022-07-05
2022-02-14,12622,2022-07-05
2022-02-13,5513,2022-07-05
2022-02-12,7017,2022-07-05
2022-02-11,12665,2022-07-05
2022-02-10,14071,2022-07-05
2022-02-09,16189,2022-07-05
2022-02-08,17865,2022-07-05
2022-02-07,22317,2022-07-05
2022-02-06,9813,2022-07-05
2022-02-05,11682,2022-07-05
2022-02-04,21602,2022-07-05
2022-02-03,23747,2022-07-05
2022-02-02,27226,2022-07-05
2022-02-01,32586,2022-07-05
2022-01-31,38527,2022-07-05
2022-01-30,15504,2022-07-05
2022-01-29,20876,2022-07-05
2022-01-28,38730,2022-07-05
2022-01-27,44252,2022-07-05
2022-01-26,51833,2022-07-05
2022-01-25,60010,2022-07-05
2022-01-24,70392,2022-07-05
2022-01-23,28301,2022-07-05
2022-01-22,39804,2022-07-05
2022-01-21,77123,2022-07-05
2022-01-20,89702,2022-07-05
2022-01-19,100811,2022-07-05
2022-01-18,119366,2022-07-05
2022-01-17,81126,2022-07-05
2022-01-16,40204,2022-07-05
2022-01-15,58317,2022-07-05
2022-01-14,103735,2022-07-05
2022-01-13,113923,2022-07-05
2022-01-12,126054,2022-07-05
2022-01-11,134498,2022-07-05
2022-01-10,140843,2022-07-05
2022-01-09,55710,2022-07-05
2022-01-08,76609,2022-07-05
2022-01-07,134429,2022-07-05
2022-01-06,142676,2022-07-05
2022-01-05,154340,2022-07-05
2022-01-04,156096,2022-07-05
2022-01-03,139552,2022-07-05
2022-01-02,56586,2022-07-05
2022-01-01,32814,2022-07-05
2021-12-31,54619,2022-07-05
2021-12-30,85885,2022-07-05
2021-12-29,88370,2022-07-05
2021-12-28,89057,2022-07-05
2021-12-27,75824,2022-07-05
2021-12-26,36132,2022-07-05
2021-12-25,14972,2022-07-05
2021-12-24,22352,2022-07-05
2021-12-23,32573,2022-07-05
2021-12-22,31864,2022-07-05
2021-12-21,27269,2022-07-05
2021-12-20,23262,2022-07-05
2021-12-19,10842,2022-07-05
2021-12-18,9778,2022-07-05
2021-12-17,11169,2022-07-05
2021-12-16,10294,2022-07-05
2021-12-15,10221,2022-07-05
2021-12-14,8441,2022-07-05
2021-12-13,8974,2022-07-05
2021-12-12,4422,2022-07-05
2021-12-11,4257,2022-07-05
2021-12-10,5833,2022-07-05
2021-12-09,5858,2022-07-05
2021-12-08,6579,2022-07-05
2021-12-07,6628,2022-07-05
2021-12-06,7485,2022-07-05
2021-12-05,3928,2022-07-05
2021-12-04,4209,2022-07-05
2021-12-03,6213,2022-07-05
2021-12-02,6373,2022-07-05
2021-12-01,7574,2022-07-05
2021-11-30,7165,2022-07-05
2021-11-29,8363,2022-07-05
2021-11-28,4450,2022-07-05
2021-11-27,4253,2022-07-05
2021-11-26,4362,2022-07-05
2021-11-25,2319,2022-07-05
2021-11-24,4693,2022-07-05
2021-11-23,4852,2022-07-05
2021-11-22,5276,2022-07-05
2021-11-21,2970,2022-07-05
2021-11-20,3300,2022-07-05
2021-11-19,4629,2022-07-05
2021-11-18,4706,2022-07-05
2021-11-17,5179,2022-07-05
2021-11-16,5409,2022-07-05
2021-11-15,6429,2022-07-05
2021-11-14,3263,2022-07-05
2021-11-13,3455,2022-07-05
2021-11-12,5112,2022-07-05
2021-11-11,4326,2022-07-05
2021-11-10,5657,2022-07-05
2021-11-09,5890,2022-07-05
2021-11-08,6672,2022-07-05
2021-11-07,3472,2022-07-05
2021-11-06,3679,2022-07-05
2021-11-05,5542,2022-07-05
2021-11-04,6033,2022-07-05
2021-11-03,6429,2022-07-05
2021-11-02,6524,2022-07-05
2021-11-01,7417,2022-07-05
2021-10-31,3514,2022-07-05
2021-10-30,3950,2022-07-05
2021-10-29,5636,2022-07-05
2021-10-28,6077,2022-07-05
2021-10-27,6574,2022-07-05
2021-10-26,6779,2022-07-05
2021-10-25,7228,2022-07-05
2021-10-24,3581,2022-07-05
2021-10-23,4068,2022-07-05
2021-10-22,5975,2022-07-05
2021-10-21,5929,2022-07-05
2021-10-20,6249,2022-07-05
2021-10-19,6377,2022-07-05
2021-10-18,7071,2022-07-05
2021-10-17,3597,2022-07-05
2021-10-16,3653,2022-07-05
2021-10-15,5310,2022-07-05
2021-10-14,5295,2022-07-05
2021-10-13,5636,2022-07-05
2021-10-12,5802,2022-07-05
2021-10-11,5824,2022-07-05
2021-10-10,3309,2022-07-05
2021-10-09,3511,2022-07-05
2021-10-08,5156,2022-07-05
2021-10-07,5307,2022-07-05
2021-10-06,6014,2022-07-05
2021-10-05,6251,2022-07-05
2021-10-04,6783,2022-07-05
2021-10-03,3410,2022-07-05
2021-10-02,3691,2022-07-05
2021-10-01,5764,2022-07-05
2021-09-30,5788,2022-07-05
2021-09-29,6212,2022-07-05
2021-09-28,6763,2022-07-05
2021-09-27,7631,2022-07-05
2021-09-26,3762,2022-07-05
2021-09-25,4233,2022-07-05
2021-09-24,6170,2022-07-05
2021-09-23,6484,2022-07-05
2021-09-22,7384,2022-07-05
2021-09-21,7535,2022-07-05
2021-09-20,8841,2022-07-05
2021-09-19,4135,2022-07-05
2021-09-18,4904,2022-07-05
2021-09-17,7319,2022-07-05
2021-09-16,7867,2022-07-05
2021-09-15,8853,2022-07-05
2021-09-14,9469,2022-07-05
2021-09-13,10420,2022-07-05
2021-09-12,5359,2022-07-05
2021-09-11,6245,2022-07-05
2021-09-10,9297,2022-07-05
2021-09-09,10157,2022-07-05
2021-09-08,11294,2022-07-05
2021-09-07,12394,2022-07-05
2021-09-06,6649,2022-07-05
2021-09-05,5363,2022-07-05
2021-09-04,6786,2022-07-05
2021-09-03,9958,2022-07-05
2021-09-02,10994,2022-07-05
2021-09-01,12919,2022-07-05
2021-08-31,12272,2022-07-05
2021-08-30,13295,2022-07-05
2021-08-29,6586,2022-07-05
2021-08-28,7808,2022-07-05
2021-08-27,11240,2022-07-05
2021-08-26,12396,2022-07-05
2021-08-25,13562,2022-07-05
2021-08-24,14035,2022-07-05
2021-08-23,15313,2022-07-05
2021-08-22,7549,2022-07-05
2021-08-21,8880,2022-07-05
2021-08-20,13391,2022-07-05
2021-08-19,13896,2022-07-05
2021-08-18,15021,2022-07-05
2021-08-17,15497,2022-07-05
2021-08-16,16105,2022-07-05
2021-08-15,8182,2022-07-05
2021-08-14,9581,2022-07-05
2021-08-13,13737,2022-07-05
2021-08-12,14577,2022-07-05
2021-08-11,15495,2022-07-05
2021-08-10,16192,2022-07-05
2021-08-09,16293,2022-07-05
2021-08-08,8712,2022-07-05
2021-08-07,9693,2022-07-05
2021-08-06,12881,2022-07-05
2021-08-05,13914,2022-07-05
2021-08-04,14071,2022-07-05
2021-08-03,14322,2022-07-05
2021-08-02,14107,2022-07-05
2021-08-01,8520,2022-07-05
2021-07-31,8492,2022-07-05
2021-07-30,11081,2022-07-05
2021-07-29,11715,2022-07-05
2021-07-28,11802,2022-07-05
2021-07-27,11242,2022-07-05
2021-07-26,11736,2022-07-05
2021-07-25,6434,2022-07-05
2021-07-24,6761,2022-07-05
2021-07-23,8130,2022-07-05
2021-07-22,8326,2022-07-05
2021-07-21,8783,2022-07-05
2021-07-20,8355,2022-07-05
2021-07-19,8398,2022-07-05
2021-07-18,4798,2022-07-05
2021-07-17,4676,2022-07-05
2021-07-16,5966,2022-07-05
2021-07-15,5860,2022-07-05
2021-07-14,5562,2022-07-05
2021-07-13,5386,2022-07-05
2021-07-12,5369,2022-07-05
2021-07-11,3126,2022-07-05
2021-07-10,3130,2022-07-05
2021-07-09,3600,2022-07-05
2021-07-08,3567,2022-07-05
2021-07-07,3759,2022-07-05
2021-07-06,3607,2022-07-05
2021-07-05,2783,2022-07-05
2021-07-04,1556,2022-07-05
2021-07-03,1683,2022-07-05
2021-07-02,2013,2022-07-05
2021-07-01,2156,2022-07-05
2021-06-30,2019,2022-07-05
2021-06-29,1884,2022-07-05
2021-06-28,1927,2022-07-05
2021-06-27,1175,2022-07-05
2021-06-26,1076,2022-07-05
2021-06-25,1304,2022-07-05
2021-06-24,1395,2022-07-05
2021-06-23,1230,2022-07-05
2021-06-22,1309,2022-07-05
2021-06-21,1398,2022-07-05
2021-06-20,803,2022-07-05
2021-06-19,745,2022-07-05
2021-06-18,928,2022-07-05
2021-06-17,1027,2022-07-05
2021-06-16,1073,2022-07-05
2021-06-15,1042,2022-07-05
2021-06-14,1153,2022-07-05
2021-06-13,705,2022-07-05
2021-06-12,676,2022-07-05
2021-06-11,854,2022-07-05
2021-06-10,873,2022-07-05
2021-06-09,928,2022-07-05
2021-06-08,1049,2022-07-05
2021-06-07,1041,2022-07-05
2021-06-06,608,2022-07-05
2021-06-05,644,2022-07-05
2021-06-04,856,2022-07-05
2021-06-03,996,2022-07-05
2021-06-02,1041,2022-07-05
2021-06-01,1213,2022-07-05
2021-05-31,594,2022-07-05
2021-05-30,585,2022-07-05
2021-05-29,601,2022-07-05
2021-05-28,858,2022-07-05
2021-05-27,921,2022-07-05
2021-05-26,976,2022-07-05
2021-05-25,1045,2022-07-05
2021-05-24,1207,2022-07-05
2021-05-23,665,2022-07-05
2021-05-22,702,2022-07-05
2021-05-21,944,2022-07-05
2021-05-20,995,2022-07-05
2021-05-19,1192,2022-07-05
2021-05-18,1227,2022-07-05
2021-05-17,1333,2022-07-05
2021-05-16,814,2022-07-05
2021-05-15,897,2022-07-05
