test_date,new_positive,issue_date
2022-07-07,0,2022-07-08
2022-07-06,2239,2022-07-08
2022-07-05,14125,2022-07-08
2022-07-04,5544,2022-07-08
2022-07-03,6847,2022-07-08
2022-07-02,9461,2022-07-08
2022-07-01,16045,2022-07-08
2022-06-30,17284,2022-07-08
2022-06-29,19004,2022-07-08
2022-06-28,20353,2022-07-08
2022-06-27,21849,2022-07-08
2022-06-26,10135,2022-07-08
2022-06-25,11258,2022-07-08
2022-06-24,16013,2022-07-08
2022-06-23,16843,2022-07-08
2022-06-22,17461,2022-07-08
2022-06-21,19137,2022-07-08
2022-06-20,17800,2022-07-08
2022-06-19,9083,2022-07-08
2022-06-18,10180,2022-07-08
2022-06-17,14713,2022-07-08
2022-06-16,15129,2022-07-08
2022-06-15,16187,2022-07-08
2022-06-14,16737,2022-07-08
2022-06-13,18394,2022-07-08
2022-06-12,8872,2022-07-08
2022-06-11,9868,2022-07-08
2022-06-10,15428,2022-07-08
2022-06-09,15803,2022-07-08
2022-06-08,17635,2022-07-08
2022-06-07,18753,2022-07-08
2022-06-06,20842,2022-07-08
2022-06-05,9547,2022-07-08
2022-06-04,10557,2022-07-08
2022-06-03,16314,2022-07-08
2022-06-02,17938,2022-07-08
2022-06-01,20596,2022-07-08
2022-05-31,23863,2022-07-08
2022-05-30,8594,2022-07-08
2022-05-29,7853,2022-07-08
2022-05-28,8841,2022-07-08
2022-05-27,14154,2022-07-08
2022-05-26,15487,2022-07-08
2022-05-25,17098,2022-07-08
2022-05-24,18146,2022-07-08
2022-05-23,19453,2022-07-08
2022-05-22,8685,2022-07-08
2022-05-21,8979,2022-07-08
2022-05-20,13939,2022-07-08
2022-05-19,14640,2022-07-08
2022-05-18,15756,2022-07-08
2022-05-17,16200,2022-07-08
2022-05-16,17338,2022-07-08
2022-05-15,7883,2022-07-08
2022-05-14,8010,2022-07-08
2022-05-13,11453,2022-07-08
2022-05-12,11524,2022-07-08
2022-05-11,11927,2022-07-08
2022-05-10,11985,2022-07-08
2022-05-09,12839,2022-07-08
2022-05-08,6082,2022-07-08
2022-05-07,6296,2022-07-08
2022-05-06,8911,2022-07-08
2022-05-05,9340,2022-07-08
2022-05-04,9797,2022-07-08
2022-05-03,9935,2022-07-08
2022-05-02,10386,2022-07-08
2022-05-01,5196,2022-07-08
2022-04-30,4803,2022-07-08
2022-04-29,6515,2022-07-08
2022-04-28,7000,2022-07-08
2022-04-27,7414,2022-07-08
2022-04-26,7523,2022-07-08
2022-04-25,7834,2022-07-08
2022-04-24,3613,2022-07-08
2022-04-23,3625,2022-07-08
2022-04-22,5122,2022-07-08
2022-04-21,5492,2022-07-08
2022-04-20,5640,2022-07-08
2022-04-19,5874,2022-07-08
2022-04-18,6290,2022-07-08
2022-04-17,2375,2022-07-08
2022-04-16,2683,2022-07-08
2022-04-15,3633,2022-07-08
2022-04-14,3735,2022-07-08
2022-04-13,4001,2022-07-08
2022-04-12,4097,2022-07-08
2022-04-11,4455,2022-07-08
2022-04-10,2219,2022-07-08
2022-04-09,2063,2022-07-08
2022-04-08,2966,2022-07-08
2022-04-07,3062,2022-07-08
2022-04-06,3403,2022-07-08
2022-04-05,3347,2022-07-08
2022-04-04,3799,2022-07-08
2022-04-03,1762,2022-07-08
2022-04-02,1726,2022-07-08
2022-04-01,2635,2022-07-08
2022-03-31,2448,2022-07-08
2022-03-30,2642,2022-07-08
2022-03-29,2715,2022-07-08
2022-03-28,2879,2022-07-08
2022-03-27,1561,2022-07-08
2022-03-26,1436,2022-07-08
2022-03-25,1992,2022-07-08
2022-03-24,2287,2022-07-08
2022-03-23,2250,2022-07-08
2022-03-22,3007,2022-07-08
2022-03-21,2692,2022-07-08
2022-03-20,1305,2022-07-08
2022-03-19,1243,2022-07-08
2022-03-18,2001,2022-07-08
2022-03-17,2294,2022-07-08
2022-03-16,2454,2022-07-08
2022-03-15,2623,2022-07-08
2022-03-14,2874,2022-07-08
2022-03-13,1274,2022-07-08
2022-03-12,1486,2022-07-08
2022-03-11,2276,2022-07-08
2022-03-10,2534,2022-07-08
2022-03-09,2986,2022-07-08
2022-03-08,3284,2022-07-08
2022-03-07,3839,2022-07-08
2022-03-06,1798,2022-07-08
2022-03-05,2102,2022-07-08
2022-03-04,3089,2022-07-08
2022-03-03,3545,2022-07-08
2022-03-02,3924,2022-07-08
2022-03-01,4639,2022-07-08
2022-02-28,5172,2022-07-08
2022-02-27,2381,2022-07-08
2022-02-26,2672,2022-07-08
2022-02-25,4744,2022-07-08
2022-02-24,5120,2022-07-08
2022-02-23,5550,2022-07-08
2022-02-22,7068,2022-07-08
2022-02-21,5291,2022-07-08
2022-02-20,3605,2022-07-08
2022-02-19,4188,2022-07-08
2022-02-18,7009,2022-07-08
2022-02-17,8056,2022-07-08
2022-02-16,9288,2022-07-08
2022-02-15,10689,2022-07-08
2022-02-14,12625,2022-07-08
2022-02-13,5514,2022-07-08
2022-02-12,7020,2022-07-08
2022-02-11,12663,2022-07-08
2022-02-10,14071,2022-07-08
2022-02-09,16188,2022-07-08
2022-02-08,17865,2022-07-08
2022-02-07,22316,2022-07-08
2022-02-06,9813,2022-07-08
2022-02-05,11682,2022-07-08
2022-02-04,21602,2022-07-08
2022-02-03,23748,2022-07-08
2022-02-02,27225,2022-07-08
2022-02-01,32590,2022-07-08
2022-01-31,38528,2022-07-08
2022-01-30,15506,2022-07-08
2022-01-29,20870,2022-07-08
2022-01-28,38729,2022-07-08
2022-01-27,44252,2022-07-08
2022-01-26,51831,2022-07-08
2022-01-25,60010,2022-07-08
2022-01-24,70392,2022-07-08
2022-01-23,28301,2022-07-08
2022-01-22,39801,2022-07-08
2022-01-21,77124,2022-07-08
2022-01-20,89704,2022-07-08
2022-01-19,100810,2022-07-08
2022-01-18,119362,2022-07-08
2022-01-17,81125,2022-07-08
2022-01-16,40204,2022-07-08
2022-01-15,58320,2022-07-08
2022-01-14,103757,2022-07-08
2022-01-13,113926,2022-07-08
2022-01-12,126050,2022-07-08
2022-01-11,134503,2022-07-08
2022-01-10,140840,2022-07-08
2022-01-09,55712,2022-07-08
2022-01-08,76613,2022-07-08
2022-01-07,134434,2022-07-08
2022-01-06,142683,2022-07-08
2022-01-05,154339,2022-07-08
2022-01-04,156111,2022-07-08
2022-01-03,139551,2022-07-08
2022-01-02,56588,2022-07-08
2022-01-01,32814,2022-07-08
2021-12-31,54618,2022-07-08
2021-12-30,85887,2022-07-08
2021-12-29,88370,2022-07-08
2021-12-28,89068,2022-07-08
2021-12-27,75824,2022-07-08
2021-12-26,36136,2022-07-08
2021-12-25,14975,2022-07-08
2021-12-24,22353,2022-07-08
2021-12-23,32578,2022-07-08
2021-12-22,31867,2022-07-08
2021-12-21,27272,2022-07-08
2021-12-20,23262,2022-07-08
2021-12-19,10841,2022-07-08
2021-12-18,9779,2022-07-08
2021-12-17,11170,2022-07-08
2021-12-16,10293,2022-07-08
2021-12-15,10222,2022-07-08
2021-12-14,8440,2022-07-08
2021-12-13,8976,2022-07-08
2021-12-12,4421,2022-07-08
2021-12-11,4257,2022-07-08
2021-12-10,5834,2022-07-08
2021-12-09,5857,2022-07-08
2021-12-08,6579,2022-07-08
2021-12-07,6629,2022-07-08
2021-12-06,7485,2022-07-08
2021-12-05,3928,2022-07-08
2021-12-04,4210,2022-07-08
2021-12-03,6213,2022-07-08
2021-12-02,6373,2022-07-08
2021-12-01,7574,2022-07-08
2021-11-30,7164,2022-07-08
2021-11-29,8361,2022-07-08
2021-11-28,4450,2022-07-08
2021-11-27,4255,2022-07-08
2021-11-26,4362,2022-07-08
2021-11-25,2319,2022-07-08
2021-11-24,4693,2022-07-08
2021-11-23,4852,2022-07-08
2021-11-22,5276,2022-07-08
2021-11-21,2970,2022-07-08
2021-11-20,3301,2022-07-08
2021-11-19,4629,2022-07-08
2021-11-18,4706,2022-07-08
2021-11-17,5179,2022-07-08
2021-11-16,5409,2022-07-08
2021-11-15,6429,2022-07-08
2021-11-14,3263,2022-07-08
2021-11-13,3455,2022-07-08
2021-11-12,5112,2022-07-08
2021-11-11,4326,2022-07-08
2021-11-10,5657,2022-07-08
2021-11-09,5889,2022-07-08
2021-11-08,6671,2022-07-08
2021-11-07,3472,2022-07-08
2021-11-06,3680,2022-07-08
2021-11-05,5542,2022-07-08
2021-11-04,6031,2022-07-08
2021-11-03,6427,2022-07-08
2021-11-02,6524,2022-07-08
2021-11-01,7417,2022-07-08
2021-10-31,3514,2022-07-08
2021-10-30,3951,2022-07-08
2021-10-29,5636,2022-07-08
2021-10-28,6077,2022-07-08
2021-10-27,6573,2022-07-08
2021-10-26,6776,2022-07-08
2021-10-25,7229,2022-07-08
2021-10-24,3581,2022-07-08
2021-10-23,4067,2022-07-08
2021-10-22,5974,2022-07-08
2021-10-21,5929,2022-07-08
2021-10-20,6249,2022-07-08
2021-10-19,6375,2022-07-08
2021-10-18,7070,2022-07-08
2021-10-17,3597,2022-07-08
2021-10-16,3654,2022-07-08
2021-10-15,5310,2022-07-08
2021-10-14,5295,2022-07-08
2021-10-13,5636,2022-07-08
2021-10-12,5800,2022-07-08
2021-10-11,5824,2022-07-08
2021-10-10,3310,2022-07-08
2021-10-09,3511,2022-07-08
2021-10-08,5157,2022-07-08
2021-10-07,5306,2022-07-08
2021-10-06,6012,2022-07-08
2021-10-05,6249,2022-07-08
2021-10-04,6784,2022-07-08
2021-10-03,3411,2022-07-08
2021-10-02,3691,2022-07-08
2021-10-01,5764,2022-07-08
2021-09-30,5787,2022-07-08
2021-09-29,6212,2022-07-08
2021-09-28,6763,2022-07-08
2021-09-27,7630,2022-07-08
2021-09-26,3762,2022-07-08
2021-09-25,4233,2022-07-08
2021-09-24,6170,2022-07-08
2021-09-23,6484,2022-07-08
2021-09-22,7384,2022-07-08
2021-09-21,7534,2022-07-08
2021-09-20,8841,2022-07-08
2021-09-19,4134,2022-07-08
2021-09-18,4903,2022-07-08
2021-09-17,7320,2022-07-08
2021-09-16,7868,2022-07-08
2021-09-15,8853,2022-07-08
2021-09-14,9468,2022-07-08
2021-09-13,10420,2022-07-08
2021-09-12,5359,2022-07-08
2021-09-11,6246,2022-07-08
2021-09-10,9299,2022-07-08
2021-09-09,10155,2022-07-08
2021-09-08,11294,2022-07-08
2021-09-07,12394,2022-07-08
2021-09-06,6649,2022-07-08
2021-09-05,5363,2022-07-08
2021-09-04,6786,2022-07-08
2021-09-03,9958,2022-07-08
2021-09-02,10994,2022-07-08
2021-09-01,12918,2022-07-08
2021-08-31,12272,2022-07-08
2021-08-30,13294,2022-07-08
2021-08-29,6587,2022-07-08
2021-08-28,7808,2022-07-08
2021-08-27,11240,2022-07-08
2021-08-26,12396,2022-07-08
2021-08-25,13562,2022-07-08
2021-08-24,14036,2022-07-08
2021-08-23,15312,2022-07-08
2021-08-22,7548,2022-07-08
2021-08-21,8881,2022-07-08
2021-08-20,13391,2022-07-08
2021-08-19,13896,2022-07-08
2021-08-18,15022,2022-07-08
2021-08-17,15497,2022-07-08
2021-08-16,16104,2022-07-08
2021-08-15,8182,2022-07-08
2021-08-14,9580,2022-07-08
2021-08-13,13736,2022-07-08
2021-08-12,14577,2022-07-08
2021-08-11,15494,2022-07-08
2021-08-10,16193,2022-07-08
2021-08-09,16293,2022-07-08
2021-08-08,8712,2022-07-08
2021-08-07,9693,2022-07-08
2021-08-06,12881,2022-07-08
