test_date,new_positive,issue_date
2022-04-21,0,2022-04-22
2022-04-20,505,2022-04-22
2022-04-19,2946,2022-04-22
2022-04-18,5253,2022-04-22
2022-04-17,1375,2022-04-22
2022-04-16,2068,2022-04-22
2022-04-15,3068,2022-04-22
2022-04-14,3355,2022-04-22
2022-04-13,3674,2022-04-22
2022-04-12,3730,2022-04-22
2022-04-11,4051,2022-04-22
2022-04-10,1972,2022-04-22
2022-04-09,1915,2022-04-22
2022-04-08,2794,2022-04-22
2022-04-07,2959,2022-04-22
2022-04-06,3308,2022-04-22
2022-04-05,3246,2022-04-22
2022-04-04,3690,2022-04-22
2022-04-03,1685,2022-04-22
2022-04-02,1620,2022-04-22
2022-04-01,2552,2022-04-22
2022-03-31,2401,2022-04-22
2022-03-30,2601,2022-04-22
2022-03-29,2699,2022-04-22
2022-03-28,2835,2022-04-22
2022-03-27,1516,2022-04-22
2022-03-26,1431,2022-04-22
2022-03-25,1979,2022-04-22
2022-03-24,2274,2022-04-22
2022-03-23,2235,2022-04-22
2022-03-22,3015,2022-04-22
2022-03-21,2685,2022-04-22
2022-03-20,1278,2022-04-22
2022-03-19,1227,2022-04-22
2022-03-18,1973,2022-04-22
2022-03-17,2294,2022-04-22
2022-03-16,2445,2022-04-22
2022-03-15,2606,2022-04-22
2022-03-14,2866,2022-04-22
2022-03-13,1268,2022-04-22
2022-03-12,1480,2022-04-22
2022-03-11,2292,2022-04-22
2022-03-10,2522,2022-04-22
2022-03-09,2999,2022-04-22
2022-03-08,3296,2022-04-22
2022-03-07,3869,2022-04-22
2022-03-06,1794,2022-04-22
2022-03-05,2050,2022-04-22
2022-03-04,3105,2022-04-22
2022-03-03,3561,2022-04-22
2022-03-02,3957,2022-04-22
2022-03-01,4652,2022-04-22
2022-02-28,5207,2022-04-22
2022-02-27,2369,2022-04-22
2022-02-26,2684,2022-04-22
2022-02-25,4774,2022-04-22
2022-02-24,5145,2022-04-22
2022-02-23,5584,2022-04-22
2022-02-22,7140,2022-04-22
2022-02-21,5321,2022-04-22
2022-02-20,3591,2022-04-22
2022-02-19,4177,2022-04-22
2022-02-18,7040,2022-04-22
2022-02-17,8072,2022-04-22
2022-02-16,9338,2022-04-22
2022-02-15,10790,2022-04-22
2022-02-14,12756,2022-04-22
2022-02-13,5515,2022-04-22
2022-02-12,7062,2022-04-22
2022-02-11,12805,2022-04-22
2022-02-10,14076,2022-04-22
2022-02-09,16057,2022-04-22
2022-02-08,17777,2022-04-22
2022-02-07,22254,2022-04-22
2022-02-06,9755,2022-04-22
2022-02-05,11612,2022-04-22
2022-02-04,21613,2022-04-22
2022-02-03,23714,2022-04-22
2022-02-02,27086,2022-04-22
2022-02-01,32467,2022-04-22
2022-01-31,38437,2022-04-22
2022-01-30,15436,2022-04-22
2022-01-29,20843,2022-04-22
2022-01-28,38624,2022-04-22
2022-01-27,43984,2022-04-22
2022-01-26,51653,2022-04-22
2022-01-25,59822,2022-04-22
2022-01-24,70364,2022-04-22
2022-01-23,28262,2022-04-22
2022-01-22,39787,2022-04-22
2022-01-21,77119,2022-04-22
2022-01-20,89639,2022-04-22
2022-01-19,100795,2022-04-22
2022-01-18,119385,2022-04-22
2022-01-17,81110,2022-04-22
2022-01-16,40097,2022-04-22
2022-01-15,58188,2022-04-22
2022-01-14,103577,2022-04-22
2022-01-13,113721,2022-04-22
2022-01-12,125761,2022-04-22
2022-01-11,134325,2022-04-22
2022-01-10,140714,2022-04-22
2022-01-09,55574,2022-04-22
2022-01-08,76482,2022-04-22
2022-01-07,134308,2022-04-22
2022-01-06,142601,2022-04-22
2022-01-05,154267,2022-04-22
2022-01-04,156002,2022-04-22
2022-01-03,139357,2022-04-22
2022-01-02,56350,2022-04-22
2022-01-01,32582,2022-04-22
2021-12-31,54495,2022-04-22
2021-12-30,85727,2022-04-22
2021-12-29,88288,2022-04-22
2021-12-28,88868,2022-04-22
2021-12-27,75543,2022-04-22
2021-12-26,35954,2022-04-22
2021-12-25,14836,2022-04-22
2021-12-24,22213,2022-04-22
2021-12-23,32417,2022-04-22
2021-12-22,31766,2022-04-22
2021-12-21,27192,2022-04-22
2021-12-20,23196,2022-04-22
2021-12-19,10794,2022-04-22
2021-12-18,9764,2022-04-22
2021-12-17,11163,2022-04-22
2021-12-16,10257,2022-04-22
2021-12-15,10157,2022-04-22
2021-12-14,8419,2022-04-22
2021-12-13,8969,2022-04-22
2021-12-12,4424,2022-04-22
2021-12-11,4257,2022-04-22
2021-12-10,5829,2022-04-22
2021-12-09,5841,2022-04-22
2021-12-08,6553,2022-04-22
2021-12-07,6620,2022-04-22
2021-12-06,7501,2022-04-22
2021-12-05,3915,2022-04-22
2021-12-04,4208,2022-04-22
2021-12-03,6217,2022-04-22
2021-12-02,6370,2022-04-22
2021-12-01,7565,2022-04-22
2021-11-30,7149,2022-04-22
2021-11-29,8352,2022-04-22
2021-11-28,4457,2022-04-22
2021-11-27,4280,2022-04-22
2021-11-26,4384,2022-04-22
2021-11-25,2315,2022-04-22
2021-11-24,4704,2022-04-22
2021-11-23,4863,2022-04-22
2021-11-22,5273,2022-04-22
2021-11-21,2971,2022-04-22
2021-11-20,3301,2022-04-22
2021-11-19,4624,2022-04-22
2021-11-18,4712,2022-04-22
2021-11-17,5175,2022-04-22
2021-11-16,5427,2022-04-22
2021-11-15,6441,2022-04-22
2021-11-14,3268,2022-04-22
2021-11-13,3461,2022-04-22
2021-11-12,5111,2022-04-22
2021-11-11,4338,2022-04-22
2021-11-10,5641,2022-04-22
2021-11-09,5906,2022-04-22
2021-11-08,6671,2022-04-22
2021-11-07,3484,2022-04-22
2021-11-06,3689,2022-04-22
2021-11-05,5544,2022-04-22
2021-11-04,6037,2022-04-22
2021-11-03,6434,2022-04-22
2021-11-02,6548,2022-04-22
2021-11-01,7442,2022-04-22
2021-10-31,3524,2022-04-22
2021-10-30,3957,2022-04-22
2021-10-29,5662,2022-04-22
2021-10-28,6097,2022-04-22
2021-10-27,6579,2022-04-22
2021-10-26,6817,2022-04-22
2021-10-25,7246,2022-04-22
2021-10-24,3591,2022-04-22
2021-10-23,4074,2022-04-22
2021-10-22,5989,2022-04-22
2021-10-21,5945,2022-04-22
2021-10-20,6264,2022-04-22
2021-10-19,6382,2022-04-22
2021-10-18,7084,2022-04-22
2021-10-17,3591,2022-04-22
2021-10-16,3657,2022-04-22
2021-10-15,5313,2022-04-22
2021-10-14,5307,2022-04-22
2021-10-13,5657,2022-04-22
2021-10-12,5814,2022-04-22
2021-10-11,5826,2022-04-22
2021-10-10,3311,2022-04-22
2021-10-09,3518,2022-04-22
2021-10-08,5183,2022-04-22
2021-10-07,5315,2022-04-22
2021-10-06,6021,2022-04-22
2021-10-05,6259,2022-04-22
2021-10-04,6796,2022-04-22
2021-10-03,3411,2022-04-22
2021-10-02,3699,2022-04-22
2021-10-01,5774,2022-04-22
2021-09-30,5800,2022-04-22
2021-09-29,6229,2022-04-22
