test_date,new_positive,issue_date
2022-05-05,0,2022-05-06
2022-05-04,774,2022-05-06
2022-05-03,4910,2022-05-06
2022-05-02,8325,2022-05-06
2022-05-01,3461,2022-05-06
2022-04-30,3930,2022-05-06
2022-04-29,5898,2022-05-06
2022-04-28,6559,2022-05-06
2022-04-27,6878,2022-05-06
2022-04-26,6935,2022-05-06
2022-04-25,7365,2022-05-06
2022-04-24,3317,2022-05-06
2022-04-23,3426,2022-05-06
2022-04-22,4954,2022-05-06
2022-04-21,5298,2022-05-06
2022-04-20,5493,2022-05-06
2022-04-19,5727,2022-05-06
2022-04-18,6128,2022-05-06
2022-04-17,2264,2022-05-06
2022-04-16,2603,2022-05-06
2022-04-15,3556,2022-05-06
2022-04-14,3644,2022-05-06
2022-04-13,3923,2022-05-06
2022-04-12,4031,2022-05-06
2022-04-11,4346,2022-05-06
2022-04-10,2167,2022-05-06
2022-04-09,2024,2022-05-06
2022-04-08,2893,2022-05-06
2022-04-07,3017,2022-05-06
2022-04-06,3355,2022-05-06
2022-04-05,3292,2022-05-06
2022-04-04,3736,2022-05-06
2022-04-03,1700,2022-05-06
2022-04-02,1664,2022-05-06
2022-04-01,2591,2022-05-06
2022-03-31,2412,2022-05-06
2022-03-30,2629,2022-05-06
2022-03-29,2731,2022-05-06
2022-03-28,2860,2022-05-06
2022-03-27,1546,2022-05-06
2022-03-26,1464,2022-05-06
2022-03-25,1996,2022-05-06
2022-03-24,2300,2022-05-06
2022-03-23,2247,2022-05-06
2022-03-22,3041,2022-05-06
2022-03-21,2714,2022-05-06
2022-03-20,1291,2022-05-06
2022-03-19,1244,2022-05-06
2022-03-18,1975,2022-05-06
2022-03-17,2292,2022-05-06
2022-03-16,2440,2022-05-06
2022-03-15,2610,2022-05-06
2022-03-14,2886,2022-05-06
2022-03-13,1267,2022-05-06
2022-03-12,1478,2022-05-06
2022-03-11,2292,2022-05-06
2022-03-10,2529,2022-05-06
2022-03-09,2997,2022-05-06
2022-03-08,3297,2022-05-06
2022-03-07,3866,2022-05-06
2022-03-06,1794,2022-05-06
2022-03-05,2050,2022-05-06
2022-03-04,3100,2022-05-06
2022-03-03,3563,2022-05-06
2022-03-02,3952,2022-05-06
2022-03-01,4651,2022-05-06
2022-02-28,5207,2022-05-06
2022-02-27,2368,2022-05-06
2022-02-26,2687,2022-05-06
2022-02-25,4779,2022-05-06
2022-02-24,5138,2022-05-06
2022-02-23,5575,2022-05-06
2022-02-22,7134,2022-05-06
2022-02-21,5321,2022-05-06
2022-02-20,3593,2022-05-06
2022-02-19,4180,2022-05-06
2022-02-18,7041,2022-05-06
2022-02-17,8080,2022-05-06
2022-02-16,9333,2022-05-06
