test_date,new_positive,issue_date
2022-05-26,0,2022-05-27
2022-05-25,1487,2022-05-27
2022-05-24,8562,2022-05-27
2022-05-23,16367,2022-05-27
2022-05-22,6465,2022-05-27
2022-05-21,7490,2022-05-27
2022-05-20,12820,2022-05-27
2022-05-19,13812,2022-05-27
2022-05-18,14906,2022-05-27
2022-05-17,15308,2022-05-27
2022-05-16,16577,2022-05-27
2022-05-15,7297,2022-05-27
2022-05-14,7554,2022-05-27
2022-05-13,11082,2022-05-27
2022-05-12,11221,2022-05-27
2022-05-11,11685,2022-05-27
2022-05-10,11741,2022-05-27
2022-05-09,12632,2022-05-27
2022-05-08,5935,2022-05-27
2022-05-07,6239,2022-05-27
2022-05-06,8792,2022-05-27
2022-05-05,9201,2022-05-27
2022-05-04,9690,2022-05-27
2022-05-03,9795,2022-05-27
2022-05-02,10178,2022-05-27
2022-05-01,5047,2022-05-27
2022-04-30,4765,2022-05-27
2022-04-29,6464,2022-05-27
2022-04-28,6939,2022-05-27
2022-04-27,7337,2022-05-27
2022-04-26,7463,2022-05-27
2022-04-25,7792,2022-05-27
2022-04-24,3566,2022-05-27
2022-04-23,3583,2022-05-27
2022-04-22,5122,2022-05-27
2022-04-21,5423,2022-05-27
2022-04-20,5584,2022-05-27
2022-04-19,5841,2022-05-27
2022-04-18,6251,2022-05-27
2022-04-17,2335,2022-05-27
2022-04-16,2672,2022-05-27
2022-04-15,3658,2022-05-27
2022-04-14,3690,2022-05-27
2022-04-13,3981,2022-05-27
2022-04-12,4098,2022-05-27
2022-04-11,4432,2022-05-27
2022-04-10,2198,2022-05-27
2022-04-09,2046,2022-05-27
2022-04-08,2958,2022-05-27
2022-04-07,3064,2022-05-27
2022-04-06,3422,2022-05-27
2022-04-05,3354,2022-05-27
2022-04-04,3828,2022-05-27
2022-04-03,1731,2022-05-27
2022-04-02,1713,2022-05-27
2022-04-01,2640,2022-05-27
2022-03-31,2440,2022-05-27
2022-03-30,2632,2022-05-27
2022-03-29,2727,2022-05-27
2022-03-28,2866,2022-05-27
2022-03-27,1539,2022-05-27
2022-03-26,1442,2022-05-27
2022-03-25,1998,2022-05-27
2022-03-24,2283,2022-05-27
2022-03-23,2244,2022-05-27
2022-03-22,3030,2022-05-27
2022-03-21,2716,2022-05-27
2022-03-20,1299,2022-05-27
2022-03-19,1238,2022-05-27
2022-03-18,1989,2022-05-27
2022-03-17,2304,2022-05-27
2022-03-16,2455,2022-05-27
2022-03-15,2629,2022-05-27
2022-03-14,2890,2022-05-27
2022-03-13,1269,2022-05-27
2022-03-12,1485,2022-05-27
2022-03-11,2293,2022-05-27
2022-03-10,2536,2022-05-27
2022-03-09,2999,2022-05-27
2022-03-08,3304,2022-05-27
2022-03-07,3869,2022-05-27
2022-03-06,1796,2022-05-27
2022-03-05,2052,2022-05-27
2022-03-04,3097,2022-05-27
2022-03-03,3565,2022-05-27
2022-03-02,3960,2022-05-27
2022-03-01,4664,2022-05-27
2022-02-28,5217,2022-05-27
2022-02-27,2373,2022-05-27
2022-02-26,2688,2022-05-27
2022-02-25,4780,2022-05-27
2022-02-24,5166,2022-05-27
2022-02-23,5606,2022-05-27
2022-02-22,7174,2022-05-27
2022-02-21,5332,2022-05-27
2022-02-20,3594,2022-05-27
2022-02-19,4185,2022-05-27
2022-02-18,7053,2022-05-27
2022-02-17,8090,2022-05-27
2022-02-16,9320,2022-05-27
2022-02-15,10796,2022-05-27
