test_date,new_positive,issue_date
2022-06-06,0,2022-06-07
2022-06-05,1123,2022-06-07
2022-06-04,5210,2022-06-07
2022-06-03,12856,2022-06-07
2022-06-02,15441,2022-06-07
2022-06-01,17951,2022-06-07
2022-05-31,22834,2022-06-07
2022-05-30,7278,2022-06-07
2022-05-29,6943,2022-06-07
2022-05-28,8257,2022-06-07
2022-05-27,13664,2022-06-07
2022-05-26,15071,2022-06-07
2022-05-25,16690,2022-06-07
2022-05-24,17804,2022-06-07
2022-05-23,19165,2022-06-07
2022-05-22,8377,2022-06-07
2022-05-21,8745,2022-06-07
2022-05-20,13783,2022-06-07
2022-05-19,14376,2022-06-07
2022-05-18,15585,2022-06-07
2022-05-17,16052,2022-06-07
2022-05-16,17242,2022-06-07
2022-05-15,7744,2022-06-07
2022-05-14,7855,2022-06-07
2022-05-13,11325,2022-06-07
2022-05-12,11410,2022-06-07
2022-05-11,11795,2022-06-07
2022-05-10,11861,2022-06-07
2022-05-09,12737,2022-06-07
2022-05-08,5991,2022-06-07
2022-05-07,6274,2022-06-07
2022-05-06,8853,2022-06-07
2022-05-05,9245,2022-06-07
2022-05-04,9709,2022-06-07
2022-05-03,9839,2022-06-07
2022-05-02,10262,2022-06-07
2022-05-01,5076,2022-06-07
2022-04-30,4785,2022-06-07
2022-04-29,6489,2022-06-07
2022-04-28,6962,2022-06-07
2022-04-27,7335,2022-06-07
2022-04-26,7479,2022-06-07
2022-04-25,7796,2022-06-07
2022-04-24,3569,2022-06-07
2022-04-23,3585,2022-06-07
2022-04-22,5124,2022-06-07
2022-04-21,5429,2022-06-07
2022-04-20,5583,2022-06-07
2022-04-19,5832,2022-06-07
2022-04-18,6240,2022-06-07
2022-04-17,2323,2022-06-07
2022-04-16,2663,2022-06-07
2022-04-15,3633,2022-06-07
2022-04-14,3706,2022-06-07
2022-04-13,3969,2022-06-07
2022-04-12,4074,2022-06-07
2022-04-11,4405,2022-06-07
2022-04-10,2196,2022-06-07
2022-04-09,2046,2022-06-07
2022-04-08,2938,2022-06-07
2022-04-07,3054,2022-06-07
