test_date,new_positive,issue_date
2022-07-14,0,2022-07-15
2022-07-13,2197,2022-07-15
2022-07-12,11840,2022-07-15
2022-07-11,20089,2022-07-15
2022-07-10,8726,2022-07-15
2022-07-09,11417,2022-07-15
2022-07-08,18726,2022-07-15
2022-07-07,20307,2022-07-15
2022-07-06,21975,2022-07-15
2022-07-05,26051,2022-07-15
2022-07-04,8637,2022-07-15
2022-07-03,9012,2022-07-15
2022-07-02,10748,2022-07-15
2022-07-01,17299,2022-07-15
2022-06-30,17782,2022-07-15
2022-06-29,19400,2022-07-15
2022-06-28,20696,2022-07-15
2022-06-27,22263,2022-07-15
2022-06-26,10610,2022-07-15
2022-06-25,11472,2022-07-15
2022-06-24,16193,2022-07-15
2022-06-23,17033,2022-07-15
2022-06-22,17706,2022-07-15
2022-06-21,19333,2022-07-15
2022-06-20,18062,2022-07-15
2022-06-19,9230,2022-07-15
2022-06-18,10268,2022-07-15
2022-06-17,14807,2022-07-15
2022-06-16,15182,2022-07-15
2022-06-15,16248,2022-07-15
2022-06-14,16785,2022-07-15
2022-06-13,18431,2022-07-15
2022-06-12,8894,2022-07-15
2022-06-11,9859,2022-07-15
2022-06-10,15401,2022-07-15
2022-06-09,15820,2022-07-15
2022-06-08,17661,2022-07-15
2022-06-07,18748,2022-07-15
2022-06-06,20888,2022-07-15
2022-06-05,9591,2022-07-15
2022-06-04,10583,2022-07-15
2022-06-03,16334,2022-07-15
2022-06-02,17979,2022-07-15
2022-06-01,20639,2022-07-15
2022-05-31,23890,2022-07-15
2022-05-30,8609,2022-07-15
2022-05-29,7874,2022-07-15
2022-05-28,8859,2022-07-15
2022-05-27,14168,2022-07-15
2022-05-26,15510,2022-07-15
2022-05-25,17113,2022-07-15
2022-05-24,18153,2022-07-15
2022-05-23,19473,2022-07-15
2022-05-22,8688,2022-07-15
2022-05-21,8978,2022-07-15
2022-05-20,13953,2022-07-15
2022-05-19,14652,2022-07-15
2022-05-18,15771,2022-07-15
2022-05-17,16203,2022-07-15
2022-05-16,17352,2022-07-15
2022-05-15,7891,2022-07-15
2022-05-14,8014,2022-07-15
2022-05-13,11458,2022-07-15
2022-05-12,11531,2022-07-15
2022-05-11,11924,2022-07-15
2022-05-10,11986,2022-07-15
2022-05-09,12851,2022-07-15
2022-05-08,6081,2022-07-15
2022-05-07,6299,2022-07-15
2022-05-06,8917,2022-07-15
2022-05-05,9346,2022-07-15
2022-05-04,9799,2022-07-15
2022-05-03,9935,2022-07-15
2022-05-02,10384,2022-07-15
2022-05-01,5206,2022-07-15
2022-04-30,4802,2022-07-15
2022-04-29,6517,2022-07-15
2022-04-28,7001,2022-07-15
2022-04-27,7416,2022-07-15
2022-04-26,7524,2022-07-15
2022-04-25,7833,2022-07-15
2022-04-24,3612,2022-07-15
2022-04-23,3625,2022-07-15
2022-04-22,5121,2022-07-15
2022-04-21,5496,2022-07-15
2022-04-20,5642,2022-07-15
2022-04-19,5875,2022-07-15
2022-04-18,6291,2022-07-15
2022-04-17,2373,2022-07-15
2022-04-16,2684,2022-07-15
2022-04-15,3635,2022-07-15
2022-04-14,3736,2022-07-15
2022-04-13,3999,2022-07-15
2022-04-12,4102,2022-07-15
2022-04-11,4470,2022-07-15
2022-04-10,2220,2022-07-15
2022-04-09,2063,2022-07-15
2022-04-08,2968,2022-07-15
2022-04-07,3069,2022-07-15
2022-04-06,3406,2022-07-15
2022-04-05,3353,2022-07-15
2022-04-04,3803,2022-07-15
2022-04-03,1764,2022-07-15
2022-04-02,1727,2022-07-15
2022-04-01,2635,2022-07-15
2022-03-31,2449,2022-07-15
2022-03-30,2643,2022-07-15
2022-03-29,2715,2022-07-15
2022-03-28,2881,2022-07-15
2022-03-27,1561,2022-07-15
2022-03-26,1437,2022-07-15
2022-03-25,1992,2022-07-15
2022-03-24,2289,2022-07-15
2022-03-23,2249,2022-07-15
2022-03-22,3008,2022-07-15
2022-03-21,2692,2022-07-15
2022-03-20,1304,2022-07-15
2022-03-19,1243,2022-07-15
2022-03-18,2002,2022-07-15
2022-03-17,2293,2022-07-15
2022-03-16,2455,2022-07-15
2022-03-15,2622,2022-07-15
2022-03-14,2873,2022-07-15
2022-03-13,1274,2022-07-15
2022-03-12,1486,2022-07-15
2022-03-11,2277,2022-07-15
2022-03-10,2534,2022-07-15
2022-03-09,2986,2022-07-15
2022-03-08,3284,2022-07-15
2022-03-07,3840,2022-07-15
2022-03-06,1798,2022-07-15
2022-03-05,2102,2022-07-15
2022-03-04,3093,2022-07-15
2022-03-03,3545,2022-07-15
2022-03-02,3924,2022-07-15
2022-03-01,4640,2022-07-15
2022-02-28,5172,2022-07-15
2022-02-27,2381,2022-07-15
2022-02-26,2672,2022-07-15
2022-02-25,4744,2022-07-15
2022-02-24,5119,2022-07-15
2022-02-23,5550,2022-07-15
2022-02-22,7068,2022-07-15
2022-02-21,5291,2022-07-15
2022-02-20,3605,2022-07-15
2022-02-19,4189,2022-07-15
2022-02-18,7009,2022-07-15
2022-02-17,8056,2022-07-15
2022-02-16,9288,2022-07-15
2022-02-15,10689,2022-07-15
2022-02-14,12629,2022-07-15
2022-02-13,5515,2022-07-15
2022-02-12,7021,2022-07-15
2022-02-11,12664,2022-07-15
2022-02-10,14077,2022-07-15
2022-02-09,16183,2022-07-15
2022-02-08,17866,2022-07-15
2022-02-07,22317,2022-07-15
2022-02-06,9813,2022-07-15
2022-02-05,11682,2022-07-15
2022-02-04,21603,2022-07-15
2022-02-03,23752,2022-07-15
2022-02-02,27226,2022-07-15
2022-02-01,32594,2022-07-15
2022-01-31,38532,2022-07-15
2022-01-30,15506,2022-07-15
2022-01-29,20872,2022-07-15
2022-01-28,38730,2022-07-15
2022-01-27,44258,2022-07-15
2022-01-26,51833,2022-07-15
2022-01-25,60015,2022-07-15
2022-01-24,70388,2022-07-15
2022-01-23,28301,2022-07-15
2022-01-22,39806,2022-07-15
2022-01-21,77118,2022-07-15
2022-01-20,89698,2022-07-15
2022-01-19,100821,2022-07-15
2022-01-18,119363,2022-07-15
2022-01-17,81114,2022-07-15
2022-01-16,40204,2022-07-15
2022-01-15,58317,2022-07-15
2022-01-14,103740,2022-07-15
2022-01-13,113906,2022-07-15
2022-01-12,126059,2022-07-15
2022-01-11,134512,2022-07-15
2022-01-10,140849,2022-07-15
2022-01-09,55714,2022-07-15
2022-01-08,76612,2022-07-15
2022-01-07,134446,2022-07-15
2022-01-06,142706,2022-07-15
2022-01-05,154348,2022-07-15
2022-01-04,156122,2022-07-15
2022-01-03,139558,2022-07-15
2022-01-02,56595,2022-07-15
2022-01-01,32821,2022-07-15
2021-12-31,54635,2022-07-15
2021-12-30,85897,2022-07-15
2021-12-29,88374,2022-07-15
2021-12-28,89073,2022-07-15
2021-12-27,75827,2022-07-15
2021-12-26,36145,2022-07-15
2021-12-25,14978,2022-07-15
2021-12-24,22357,2022-07-15
2021-12-23,32579,2022-07-15
2021-12-22,31867,2022-07-15
2021-12-21,27273,2022-07-15
2021-12-20,23270,2022-07-15
2021-12-19,10847,2022-07-15
2021-12-18,9780,2022-07-15
2021-12-17,11173,2022-07-15
2021-12-16,10295,2022-07-15
2021-12-15,10219,2022-07-15
2021-12-14,8441,2022-07-15
2021-12-13,8978,2022-07-15
2021-12-12,4422,2022-07-15
2021-12-11,4257,2022-07-15
2021-12-10,5833,2022-07-15
2021-12-09,5857,2022-07-15
2021-12-08,6581,2022-07-15
2021-12-07,6630,2022-07-15
2021-12-06,7490,2022-07-15
2021-12-05,3928,2022-07-15
2021-12-04,4210,2022-07-15
2021-12-03,6213,2022-07-15
2021-12-02,6374,2022-07-15
2021-12-01,7577,2022-07-15
2021-11-30,7165,2022-07-15
2021-11-29,8361,2022-07-15
2021-11-28,4450,2022-07-15
2021-11-27,4255,2022-07-15
2021-11-26,4364,2022-07-15
2021-11-25,2318,2022-07-15
2021-11-24,4693,2022-07-15
2021-11-23,4854,2022-07-15
2021-11-22,5276,2022-07-15
2021-11-21,2970,2022-07-15
2021-11-20,3302,2022-07-15
2021-11-19,4627,2022-07-15
2021-11-18,4704,2022-07-15
2021-11-17,5181,2022-07-15
2021-11-16,5411,2022-07-15
2021-11-15,6429,2022-07-15
2021-11-14,3264,2022-07-15
2021-11-13,3456,2022-07-15
2021-11-12,5114,2022-07-15
2021-11-11,4326,2022-07-15
2021-11-10,5656,2022-07-15
2021-11-09,5888,2022-07-15
2021-11-08,6671,2022-07-15
2021-11-07,3471,2022-07-15
2021-11-06,3680,2022-07-15
2021-11-05,5545,2022-07-15
2021-11-04,6031,2022-07-15
2021-11-03,6428,2022-07-15
2021-11-02,6526,2022-07-15
2021-11-01,7417,2022-07-15
2021-10-31,3514,2022-07-15
2021-10-30,3953,2022-07-15
2021-10-29,5636,2022-07-15
2021-10-28,6077,2022-07-15
2021-10-27,6574,2022-07-15
2021-10-26,6776,2022-07-15
2021-10-25,7228,2022-07-15
2021-10-24,3582,2022-07-15
2021-10-23,4067,2022-07-15
2021-10-22,5974,2022-07-15
2021-10-21,5929,2022-07-15
2021-10-20,6251,2022-07-15
2021-10-19,6374,2022-07-15
2021-10-18,7070,2022-07-15
2021-10-17,3596,2022-07-15
2021-10-16,3656,2022-07-15
2021-10-15,5312,2022-07-15
2021-10-14,5296,2022-07-15
2021-10-13,5636,2022-07-15
2021-10-12,5800,2022-07-15
2021-10-11,5825,2022-07-15
2021-10-10,3311,2022-07-15
2021-10-09,3511,2022-07-15
2021-10-08,5160,2022-07-15
2021-10-07,5305,2022-07-15
2021-10-06,6013,2022-07-15
2021-10-05,6251,2022-07-15
2021-10-04,6784,2022-07-15
2021-10-03,3412,2022-07-15
2021-10-02,3692,2022-07-15
2021-10-01,5765,2022-07-15
2021-09-30,5788,2022-07-15
2021-09-29,6212,2022-07-15
2021-09-28,6764,2022-07-15
2021-09-27,7630,2022-07-15
2021-09-26,3762,2022-07-15
2021-09-25,4234,2022-07-15
2021-09-24,6170,2022-07-15
2021-09-23,6484,2022-07-15
2021-09-22,7384,2022-07-15
2021-09-21,7534,2022-07-15
2021-09-20,8840,2022-07-15
2021-09-19,4133,2022-07-15
2021-09-18,4904,2022-07-15
2021-09-17,7320,2022-07-15
2021-09-16,7868,2022-07-15
2021-09-15,8853,2022-07-15
2021-09-14,9468,2022-07-15
2021-09-13,10420,2022-07-15
2021-09-12,5357,2022-07-15
2021-09-11,6246,2022-07-15
2021-09-10,9301,2022-07-15
2021-09-09,10155,2022-07-15
2021-09-08,11295,2022-07-15
2021-09-07,12393,2022-07-15
2021-09-06,6649,2022-07-15
2021-09-05,5363,2022-07-15
2021-09-04,6785,2022-07-15
2021-09-03,9960,2022-07-15
2021-09-02,10994,2022-07-15
2021-09-01,12918,2022-07-15
2021-08-31,12272,2022-07-15
2021-08-30,13295,2022-07-15
2021-08-29,6587,2022-07-15
2021-08-28,7810,2022-07-15
2021-08-27,11240,2022-07-15
2021-08-26,12396,2022-07-15
2021-08-25,13562,2022-07-15
2021-08-24,14037,2022-07-15
2021-08-23,15314,2022-07-15
2021-08-22,7548,2022-07-15
2021-08-21,8882,2022-07-15
