test_date,new_positive,issue_date
2022-05-30,0,2022-05-31
2022-05-29,1090,2022-05-31
2022-05-28,4079,2022-05-31
2022-05-27,11604,2022-05-31
2022-05-26,13448,2022-05-31
2022-05-25,15399,2022-05-31
2022-05-24,16663,2022-05-31
2022-05-23,18256,2022-05-31
2022-05-22,7653,2022-05-31
2022-05-21,8306,2022-05-31
2022-05-20,13332,2022-05-31
2022-05-19,14078,2022-05-31
2022-05-18,15326,2022-05-31
2022-05-17,15890,2022-05-31
2022-05-16,17112,2022-05-31
2022-05-15,7620,2022-05-31
2022-05-14,7767,2022-05-31
2022-05-13,11237,2022-05-31
2022-05-12,11338,2022-05-31
2022-05-11,11757,2022-05-31
2022-05-10,11806,2022-05-31
2022-05-09,12689,2022-05-31
2022-05-08,5959,2022-05-31
2022-05-07,6250,2022-05-31
2022-05-06,8806,2022-05-31
2022-05-05,9217,2022-05-31
2022-05-04,9707,2022-05-31
2022-05-03,9805,2022-05-31
2022-05-02,10220,2022-05-31
2022-05-01,5054,2022-05-31
2022-04-30,4772,2022-05-31
2022-04-29,6477,2022-05-31
2022-04-28,6958,2022-05-31
2022-04-27,7336,2022-05-31
2022-04-26,7467,2022-05-31
2022-04-25,7788,2022-05-31
2022-04-24,3566,2022-05-31
2022-04-23,3584,2022-05-31
2022-04-22,5121,2022-05-31
2022-04-21,5418,2022-05-31
2022-04-20,5583,2022-05-31
2022-04-19,5829,2022-05-31
2022-04-18,6243,2022-05-31
2022-04-17,2332,2022-05-31
2022-04-16,2664,2022-05-31
2022-04-15,3629,2022-05-31
2022-04-14,3694,2022-05-31
2022-04-13,3972,2022-05-31
2022-04-12,4084,2022-05-31
2022-04-11,4410,2022-05-31
2022-04-10,2195,2022-05-31
2022-04-09,2046,2022-05-31
2022-04-08,2941,2022-05-31
2022-04-07,3058,2022-05-31
2022-04-06,3405,2022-05-31
2022-04-05,3358,2022-05-31
2022-04-04,3808,2022-05-31
2022-04-03,1732,2022-05-31
2022-04-02,1714,2022-05-31
2022-04-01,2640,2022-05-31
2022-03-31,2440,2022-05-31
2022-03-30,2634,2022-05-31
2022-03-29,2725,2022-05-31
2022-03-28,2865,2022-05-31
2022-03-27,1540,2022-05-31
2022-03-26,1444,2022-05-31
2022-03-25,1996,2022-05-31
2022-03-24,2285,2022-05-31
2022-03-23,2245,2022-05-31
2022-03-22,3031,2022-05-31
2022-03-21,2716,2022-05-31
2022-03-20,1301,2022-05-31
2022-03-19,1238,2022-05-31
2022-03-18,1987,2022-05-31
2022-03-17,2304,2022-05-31
2022-03-16,2455,2022-05-31
2022-03-15,2631,2022-05-31
2022-03-14,2889,2022-05-31
2022-03-13,1268,2022-05-31
2022-03-12,1485,2022-05-31
2022-03-11,2293,2022-05-31
2022-03-10,2540,2022-05-31
2022-03-09,2999,2022-05-31
2022-03-08,3305,2022-05-31
2022-03-07,3870,2022-05-31
2022-03-06,1795,2022-05-31
2022-03-05,2078,2022-05-31
2022-03-04,3097,2022-05-31
2022-03-03,3567,2022-05-31
2022-03-02,3960,2022-05-31
2022-03-01,4664,2022-05-31
2022-02-28,5216,2022-05-31
2022-02-27,2372,2022-05-31
2022-02-26,2686,2022-05-31
2022-02-25,4783,2022-05-31
2022-02-24,5161,2022-05-31
2022-02-23,5591,2022-05-31
2022-02-22,7161,2022-05-31
2022-02-21,5332,2022-05-31
2022-02-20,3596,2022-05-31
2022-02-19,4185,2022-05-31
2022-02-18,7054,2022-05-31
2022-02-17,8089,2022-05-31
2022-02-16,9320,2022-05-31
2022-02-15,10796,2022-05-31
2022-02-14,12770,2022-05-31
2022-02-13,5519,2022-05-31
2022-02-12,7058,2022-05-31
2022-02-11,12792,2022-05-31
2022-02-10,14094,2022-05-31
2022-02-09,16133,2022-05-31
2022-02-08,17810,2022-05-31
2022-02-07,22325,2022-05-31
2022-02-06,9768,2022-05-31
2022-02-05,11641,2022-05-31
2022-02-04,21643,2022-05-31
2022-02-03,23797,2022-05-31
2022-02-02,27205,2022-05-31
2022-02-01,32564,2022-05-31
2022-01-31,38571,2022-05-31
2022-01-30,15477,2022-05-31
2022-01-29,20897,2022-05-31
2022-01-28,38762,2022-05-31
2022-01-27,44239,2022-05-31
2022-01-26,51840,2022-05-31
2022-01-25,60068,2022-05-31
2022-01-24,70479,2022-05-31
2022-01-23,28265,2022-05-31
2022-01-22,39803,2022-05-31
2022-01-21,77164,2022-05-31
2022-01-20,89718,2022-05-31
2022-01-19,100868,2022-05-31
2022-01-18,119374,2022-05-31
2022-01-17,81126,2022-05-31
2022-01-16,40173,2022-05-31
2022-01-15,58276,2022-05-31
2022-01-14,103742,2022-05-31
2022-01-13,113884,2022-05-31
2022-01-12,125972,2022-05-31
2022-01-11,134434,2022-05-31
2022-01-10,140656,2022-05-31
2022-01-09,55621,2022-05-31
2022-01-08,76520,2022-05-31
2022-01-07,134322,2022-05-31
2022-01-06,142588,2022-05-31
2022-01-05,154288,2022-05-31
2022-01-04,156054,2022-05-31
2022-01-03,139456,2022-05-31
2022-01-02,56458,2022-05-31
2022-01-01,32712,2022-05-31
2021-12-31,54557,2022-05-31
2021-12-30,85791,2022-05-31
2021-12-29,88328,2022-05-31
2021-12-28,88980,2022-05-31
2021-12-27,75654,2022-05-31
2021-12-26,36025,2022-05-31
2021-12-25,14898,2022-05-31
2021-12-24,22284,2022-05-31
2021-12-23,32478,2022-05-31
2021-12-22,31861,2022-05-31
2021-12-21,27289,2022-05-31
2021-12-20,23268,2022-05-31
2021-12-19,10828,2022-05-31
2021-12-18,9819,2022-05-31
2021-12-17,11206,2022-05-31
2021-12-16,10306,2022-05-31
2021-12-15,10214,2022-05-31
2021-12-14,8453,2022-05-31
2021-12-13,8997,2022-05-31
2021-12-12,4435,2022-05-31
2021-12-11,4268,2022-05-31
2021-12-10,5853,2022-05-31
2021-12-09,5884,2022-05-31
2021-12-08,6596,2022-05-31
2021-12-07,6635,2022-05-31
2021-12-06,7502,2022-05-31
2021-12-05,3924,2022-05-31
2021-12-04,4205,2022-05-31
2021-12-03,6219,2022-05-31
2021-12-02,6381,2022-05-31
2021-12-01,7590,2022-05-31
2021-11-30,7166,2022-05-31
2021-11-29,8357,2022-05-31
2021-11-28,4461,2022-05-31
2021-11-27,4274,2022-05-31
2021-11-26,4384,2022-05-31
2021-11-25,2321,2022-05-31
2021-11-24,4704,2022-05-31
2021-11-23,4859,2022-05-31
2021-11-22,5276,2022-05-31
2021-11-21,2972,2022-05-31
2021-11-20,3309,2022-05-31
2021-11-19,4628,2022-05-31
2021-11-18,4715,2022-05-31
2021-11-17,5187,2022-05-31
2021-11-16,5433,2022-05-31
2021-11-15,6438,2022-05-31
2021-11-14,3273,2022-05-31
2021-11-13,3469,2022-05-31
2021-11-12,5118,2022-05-31
2021-11-11,4342,2022-05-31
2021-11-10,5645,2022-05-31
2021-11-09,5907,2022-05-31
2021-11-08,6675,2022-05-31
2021-11-07,3483,2022-05-31
2021-11-06,3690,2022-05-31
2021-11-05,5547,2022-05-31
2021-11-04,6035,2022-05-31
2021-11-03,6439,2022-05-31
2021-11-02,6549,2022-05-31
2021-11-01,7436,2022-05-31
2021-10-31,3522,2022-05-31
2021-10-30,3957,2022-05-31
2021-10-29,5658,2022-05-31
2021-10-28,6094,2022-05-31
2021-10-27,6580,2022-05-31
2021-10-26,6809,2022-05-31
2021-10-25,7258,2022-05-31
2021-10-24,3592,2022-05-31
2021-10-23,4077,2022-05-31
2021-10-22,5992,2022-05-31
2021-10-21,5949,2022-05-31
2021-10-20,6264,2022-05-31
2021-10-19,6385,2022-05-31
2021-10-18,7082,2022-05-31
2021-10-17,3595,2022-05-31
2021-10-16,3654,2022-05-31
2021-10-15,5315,2022-05-31
2021-10-14,5303,2022-05-31
2021-10-13,5653,2022-05-31
2021-10-12,5810,2022-05-31
2021-10-11,5835,2022-05-31
2021-10-10,3312,2022-05-31
2021-10-09,3520,2022-05-31
2021-10-08,5180,2022-05-31
2021-10-07,5316,2022-05-31
2021-10-06,6020,2022-05-31
2021-10-05,6263,2022-05-31
2021-10-04,6798,2022-05-31
2021-10-03,3412,2022-05-31
2021-10-02,3699,2022-05-31
2021-10-01,5778,2022-05-31
2021-09-30,5802,2022-05-31
2021-09-29,6225,2022-05-31
2021-09-28,6776,2022-05-31
2021-09-27,7650,2022-05-31
2021-09-26,3767,2022-05-31
2021-09-25,4236,2022-05-31
2021-09-24,6178,2022-05-31
2021-09-23,6493,2022-05-31
2021-09-22,7398,2022-05-31
2021-09-21,7541,2022-05-31
2021-09-20,8854,2022-05-31
2021-09-19,4142,2022-05-31
2021-09-18,4918,2022-05-31
2021-09-17,7329,2022-05-31
2021-09-16,7872,2022-05-31
2021-09-15,8862,2022-05-31
2021-09-14,9473,2022-05-31
2021-09-13,10432,2022-05-31
2021-09-12,5363,2022-05-31
2021-09-11,6265,2022-05-31
2021-09-10,9309,2022-05-31
2021-09-09,10169,2022-05-31
2021-09-08,11300,2022-05-31
2021-09-07,12404,2022-05-31
2021-09-06,6653,2022-05-31
2021-09-05,5364,2022-05-31
2021-09-04,6788,2022-05-31
2021-09-03,9968,2022-05-31
2021-09-02,11000,2022-05-31
2021-09-01,12921,2022-05-31
2021-08-31,12271,2022-05-31
2021-08-30,13292,2022-05-31
2021-08-29,6585,2022-05-31
2021-08-28,7802,2022-05-31
2021-08-27,11242,2022-05-31
2021-08-26,12397,2022-05-31
2021-08-25,13561,2022-05-31
2021-08-24,14039,2022-05-31
2021-08-23,15311,2022-05-31
2021-08-22,7551,2022-05-31
2021-08-21,8875,2022-05-31
2021-08-20,13385,2022-05-31
2021-08-19,13896,2022-05-31
2021-08-18,15020,2022-05-31
2021-08-17,15496,2022-05-31
2021-08-16,16108,2022-05-31
2021-08-15,8180,2022-05-31
2021-08-14,9577,2022-05-31
2021-08-13,13735,2022-05-31
2021-08-12,14581,2022-05-31
2021-08-11,15494,2022-05-31
2021-08-10,16196,2022-05-31
2021-08-09,16286,2022-05-31
2021-08-08,8705,2022-05-31
2021-08-07,9687,2022-05-31
2021-08-06,12882,2022-05-31
2021-08-05,13910,2022-05-31
2021-08-04,14067,2022-05-31
2021-08-03,14323,2022-05-31
2021-08-02,14109,2022-05-31
2021-08-01,8514,2022-05-31
2021-07-31,8493,2022-05-31
2021-07-30,11081,2022-05-31
2021-07-29,11702,2022-05-31
2021-07-28,11800,2022-05-31
2021-07-27,11238,2022-05-31
2021-07-26,11730,2022-05-31
2021-07-25,6428,2022-05-31
2021-07-24,6755,2022-05-31
2021-07-23,8120,2022-05-31
2021-07-22,8321,2022-05-31
2021-07-21,8780,2022-05-31
2021-07-20,8346,2022-05-31
2021-07-19,8395,2022-05-31
2021-07-18,4794,2022-05-31
2021-07-17,4672,2022-05-31
2021-07-16,5961,2022-05-31
2021-07-15,5856,2022-05-31
2021-07-14,5560,2022-05-31
2021-07-13,5385,2022-05-31
2021-07-12,5364,2022-05-31
2021-07-11,3125,2022-05-31
2021-07-10,3129,2022-05-31
2021-07-09,3600,2022-05-31
2021-07-08,3569,2022-05-31
2021-07-07,3757,2022-05-31
2021-07-06,3604,2022-05-31
2021-07-05,2781,2022-05-31
2021-07-04,1554,2022-05-31
2021-07-03,1681,2022-05-31
2021-07-02,2011,2022-05-31
2021-07-01,2156,2022-05-31
2021-06-30,2017,2022-05-31
2021-06-29,1883,2022-05-31
2021-06-28,1925,2022-05-31
2021-06-27,1172,2022-05-31
2021-06-26,1072,2022-05-31
2021-06-25,1303,2022-05-31
2021-06-24,1395,2022-05-31
2021-06-23,1230,2022-05-31
2021-06-22,1309,2022-05-31
2021-06-21,1393,2022-05-31
2021-06-20,799,2022-05-31
2021-06-19,743,2022-05-31
2021-06-18,928,2022-05-31
2021-06-17,1025,2022-05-31
2021-06-16,1073,2022-05-31
2021-06-15,1039,2022-05-31
2021-06-14,1151,2022-05-31
2021-06-13,702,2022-05-31
2021-06-12,673,2022-05-31
2021-06-11,852,2022-05-31
2021-06-10,872,2022-05-31
2021-06-09,927,2022-05-31
2021-06-08,1049,2022-05-31
2021-06-07,1038,2022-05-31
2021-06-06,607,2022-05-31
2021-06-05,643,2022-05-31
2021-06-04,854,2022-05-31
2021-06-03,996,2022-05-31
2021-06-02,1042,2022-05-31
2021-06-01,1210,2022-05-31
2021-05-31,591,2022-05-31
2021-05-30,585,2022-05-31
2021-05-29,601,2022-05-31
2021-05-28,856,2022-05-31
2021-05-27,918,2022-05-31
2021-05-26,974,2022-05-31
2021-05-25,1044,2022-05-31
2021-05-24,1206,2022-05-31
2021-05-23,663,2022-05-31
2021-05-22,702,2022-05-31
2021-05-21,944,2022-05-31
2021-05-20,994,2022-05-31
2021-05-19,1189,2022-05-31
2021-05-18,1227,2022-05-31
2021-05-17,1332,2022-05-31
2021-05-16,812,2022-05-31
2021-05-15,897,2022-05-31
2021-05-14,1173,2022-05-31
2021-05-13,1195,2022-05-31
2021-05-12,1353,2022-05-31
2021-05-11,1466,2022-05-31
2021-05-10,1635,2022-05-31
2021-05-09,938,2022-05-31
2021-05-08,1048,2022-05-31
2021-05-07,1442,2022-05-31
2021-05-06,1530,2022-05-31
2021-05-05,1699,2022-05-31
2021-05-04,1596,2022-05-31
2021-05-03,1964,2022-05-31
2021-05-02,1101,2022-05-31
2021-05-01,1276,2022-05-31
2021-04-30,1645,2022-05-31
2021-04-29,1659,2022-05-31
2021-04-28,1821,2022-05-31
2021-04-27,1874,2022-05-31
2021-04-26,2102,2022-05-31
2021-04-25,1214,2022-05-31
2021-04-24,1363,2022-05-31
2021-04-23,1820,2022-05-31
2021-04-22,1838,2022-05-31
2021-04-21,1993,2022-05-31
2021-04-20,2127,2022-05-31
2021-04-19,2435,2022-05-31
2021-04-18,1424,2022-05-31
2021-04-17,1552,2022-05-31
2021-04-16,2046,2022-05-31
2021-04-15,2110,2022-05-31
2021-04-14,2391,2022-05-31
2021-04-13,2416,2022-05-31
2021-04-12,2713,2022-05-31
2021-04-11,1565,2022-05-31
2021-04-10,1818,2022-05-31
2021-04-09,2271,2022-05-31
2021-04-08,2271,2022-05-31
2021-04-07,2619,2022-05-31
2021-04-06,2547,2022-05-31
2021-04-05,2875,2022-05-31
2021-04-04,1548,2022-05-31
2021-04-03,1705,2022-05-31
2021-04-02,2237,2022-05-31
2021-04-01,2335,2022-05-31
2021-03-31,2384,2022-05-31
2021-03-30,2430,2022-05-31
2021-03-29,2708,2022-05-31
2021-03-28,1604,2022-05-31
2021-03-27,1667,2022-05-31
2021-03-26,2265,2022-05-31
2021-03-25,2283,2022-05-31
2021-03-24,2673,2022-05-31
2021-03-23,2506,2022-05-31
2021-03-22,2704,2022-05-31
2021-03-21,1604,2022-05-31
2021-03-20,1711,2022-05-31
2021-03-19,2174,2022-05-31
2021-03-18,2217,2022-05-31
2021-03-17,2639,2022-05-31
2021-03-16,2508,2022-05-31
2021-03-15,2873,2022-05-31
2021-03-14,1603,2022-05-31
2021-03-13,1902,2022-05-31
2021-03-12,2498,2022-05-31
2021-03-11,2592,2022-05-31
2021-03-10,2759,2022-05-31
2021-03-09,2831,2022-05-31
2021-03-08,3331,2022-05-31
2021-03-07,1945,2022-05-31
2021-03-06,2197,2022-05-31
2021-03-05,2938,2022-05-31
2021-03-04,2940,2022-05-31
2021-03-03,3199,2022-05-31
2021-03-02,3265,2022-05-31
2021-03-01,3753,2022-05-31
2021-02-28,2180,2022-05-31
2021-02-27,2523,2022-05-31
2021-02-26,3356,2022-05-31
2021-02-25,3451,2022-05-31
2021-02-24,3873,2022-05-31
2021-02-23,4035,2022-05-31
2021-02-22,4622,2022-05-31
2021-02-21,2624,2022-05-31
2021-02-20,3102,2022-05-31
2021-02-19,4187,2022-05-31
2021-02-18,4396,2022-05-31
2021-02-17,5074,2022-05-31
2021-02-16,5633,2022-05-31
2021-02-15,5249,2022-05-31
2021-02-14,3528,2022-05-31
2021-02-13,4440,2022-05-31
2021-02-12,6191,2022-05-31
2021-02-11,6595,2022-05-31
2021-02-10,7504,2022-05-31
2021-02-09,7737,2022-05-31
2021-02-08,9445,2022-05-31
2021-02-07,5149,2022-05-31
2021-02-06,6669,2022-05-31
2021-02-05,9453,2022-05-31
2021-02-04,10154,2022-05-31
2021-02-03,11537,2022-05-31
2021-02-02,12632,2022-05-31
2021-02-01,15313,2022-05-31
2021-01-31,7988,2022-05-31
2021-01-30,10086,2022-05-31
2021-01-29,12793,2022-05-31
2021-01-28,14569,2022-05-31
2021-01-27,15751,2022-05-31
2021-01-26,17875,2022-05-31
2021-01-25,20173,2022-05-31
2021-01-24,10343,2022-05-31
2021-01-23,13449,2022-05-31
2021-01-22,19793,2022-05-31
2021-01-21,22127,2022-05-31
2021-01-20,25280,2022-05-31
2021-01-19,27497,2022-05-31
2021-01-18,23571,2022-05-31
2021-01-17,13552,2022-05-31
2021-01-16,19919,2022-05-31
2021-01-15,29003,2022-05-31
2021-01-14,31843,2022-05-31
2021-01-13,34569,2022-05-31
2021-01-12,38556,2022-05-31
2021-01-11,42103,2022-05-31
2021-01-10,19087,2022-05-31
2021-01-09,28609,2022-05-31
2021-01-08,41128,2022-05-31
2021-01-07,45134,2022-05-31
2021-01-06,50477,2022-05-31
2021-01-05,54825,2022-05-31
2021-01-04,60518,2022-05-31
2021-01-03,27172,2022-05-31
2021-01-02,37519,2022-05-31
2021-01-01,19582,2022-05-31
2020-12-31,35741,2022-05-31
2020-12-30,54066,2022-05-31
2020-12-29,58637,2022-05-31
2020-12-28,57994,2022-05-31
2020-12-27,26401,2022-05-31
2020-12-26,34735,2022-05-31
2020-12-25,13217,2022-05-31
2020-12-24,26858,2022-05-31
2020-12-23,45326,2022-05-31
2020-12-22,49077,2022-05-31
2020-12-21,48506,2022-05-31
2020-12-20,20957,2022-05-31
2020-12-19,29842,2022-05-31
2020-12-18,41787,2022-05-31
2020-12-17,44697,2022-05-31
2020-12-16,45993,2022-05-31
2020-12-15,48608,2022-05-31
2020-12-14,49543,2022-05-31
2020-12-13,21044,2022-05-31
2020-12-12,30801,2022-05-31
2020-12-11,40144,2022-05-31
2020-12-10,40894,2022-05-31
2020-12-09,41775,2022-05-31
2020-12-08,41466,2022-05-31
2020-12-07,41166,2022-05-31
2020-12-06,18408,2022-05-31
2020-12-05,24453,2022-05-31
2020-12-04,31986,2022-05-31
2020-12-03,31983,2022-05-31
2020-12-02,33590,2022-05-31
2020-12-01,34467,2022-05-31
2020-11-30,32670,2022-05-31
2020-11-29,16091,2022-05-31
2020-11-28,18171,2022-05-31
2020-11-27,18118,2022-05-31
2020-11-26,9227,2022-05-31
2020-11-25,20777,2022-05-31
2020-11-24,20637,2022-05-31
2020-11-23,21094,2022-05-31
2020-11-22,10238,2022-05-31
2020-11-21,12321,2022-05-31
2020-11-20,17437,2022-05-31
2020-11-19,16698,2022-05-31
2020-11-18,17235,2022-05-31
2020-11-17,17126,2022-05-31
2020-11-16,17652,2022-05-31
2020-11-15,9133,2022-05-31
2020-11-14,9900,2022-05-31
2020-11-13,12464,2022-05-31
2020-11-12,11574,2022-05-31
2020-11-11,10632,2022-05-31
2020-11-10,10924,2022-05-31
2020-11-09,11112,2022-05-31
2020-11-08,5520,2022-05-31
2020-11-07,6423,2022-05-31
2020-11-06,8531,2022-05-31
2020-11-05,8158,2022-05-31
2020-11-04,8461,2022-05-31
2020-11-03,8264,2022-05-31
2020-11-02,8464,2022-05-31
2020-11-01,4975,2022-05-31
2020-10-31,4461,2022-05-31
2020-10-30,5538,2022-05-31
2020-10-29,4871,2022-05-31
2020-10-28,4913,2022-05-31
2020-10-27,4841,2022-05-31
2020-10-26,5479,2022-05-31
2020-10-25,2909,2022-05-31
2020-10-24,3250,2022-05-31
2020-10-23,4557,2022-05-31
2020-10-22,4175,2022-05-31
2020-10-21,4419,2022-05-31
2020-10-20,4660,2022-05-31
2020-10-19,5029,2022-05-31
2020-10-18,2549,2022-05-31
2020-10-17,2953,2022-05-31
2020-10-16,3816,2022-05-31
2020-10-15,3911,2022-05-31
2020-10-14,3822,2022-05-31
2020-10-13,3852,2022-05-31
2020-10-12,4339,2022-05-31
2020-10-11,2225,2022-05-31
2020-10-10,3010,2022-05-31
2020-10-09,3556,2022-05-31
2020-10-08,3772,2022-05-31
2020-10-07,3724,2022-05-31
2020-10-06,3731,2022-05-31
2020-10-05,4303,2022-05-31
2020-10-04,2224,2022-05-31
2020-10-03,2672,2022-05-31
2020-10-02,3347,2022-05-31
2020-10-01,3718,2022-05-31
2020-09-30,3718,2022-05-31
2020-09-29,3800,2022-05-31
2020-09-28,4066,2022-05-31
2020-09-27,2071,2022-05-31
2020-09-26,2359,2022-05-31
2020-09-25,3493,2022-05-31
2020-09-24,3352,2022-05-31
2020-09-23,3775,2022-05-31
2020-09-22,3710,2022-05-31
2020-09-21,4110,2022-05-31
2020-09-20,2171,2022-05-31
2020-09-19,2479,2022-05-31
2020-09-18,3463,2022-05-31
2020-09-17,3304,2022-05-31
2020-09-16,3804,2022-05-31
2020-09-15,3759,2022-05-31
2020-09-14,4175,2022-05-31
2020-09-13,2039,2022-05-31
2020-09-12,2337,2022-05-31
2020-09-11,3376,2022-05-31
2020-09-10,3230,2022-05-31
2020-09-09,3610,2022-05-31
2020-09-08,4254,2022-05-31
2020-09-07,2337,2022-05-31
2020-09-06,1982,2022-05-31
2020-09-05,2259,2022-05-31
2020-09-04,3454,2022-05-31
2020-09-03,3674,2022-05-31
2020-09-02,4045,2022-05-31
2020-09-01,4589,2022-05-31
2020-08-31,4348,2022-05-31
2020-08-30,2253,2022-05-31
2020-08-29,2629,2022-05-31
2020-08-28,3941,2022-05-31
2020-08-27,3983,2022-05-31
2020-08-26,4603,2022-05-31
