test_date,total_positive,new_positive,confirmed_case_7d_avg,issue_date
2020-01-29,1,1,NA,2022-07-21
2020-01-30,1,0,NA,2022-07-21
2020-01-31,1,0,NA,2022-07-21
2020-02-01,1,0,NA,2022-07-21
2020-02-02,1,0,NA,2022-07-21
2020-02-03,1,0,NA,2022-07-21
2020-02-04,1,0,0.142857143,2022-07-21
2020-02-05,1,0,0,2022-07-21
2020-02-06,2,1,0.142857143,2022-07-21
2020-02-07,2,0,0.142857143,2022-07-21
2020-02-08,2,0,0.142857143,2022-07-21
2020-02-09,2,0,0.142857143,2022-07-21
2020-02-10,2,0,0.142857143,2022-07-21
2020-02-11,2,0,0.142857143,2022-07-21
2020-02-12,2,0,0.142857143,2022-07-21
2020-02-13,2,0,0,2022-07-21
2020-02-14,2,0,0,2022-07-21
2020-02-15,2,0,0,2022-07-21
2020-02-16,2,0,0,2022-07-21
2020-02-17,2,0,0,2022-07-21
2020-02-18,2,0,0,2022-07-21
2020-02-19,2,0,0,2022-07-21
2020-02-20,2,0,0,2022-07-21
2020-02-21,2,0,0,2022-07-21
2020-02-22,2,0,0,2022-07-21
2020-02-23,2,0,0,2022-07-21
2020-02-24,2,0,0,2022-07-21
2020-02-25,2,0,0,2022-07-21
2020-02-26,2,0,0,2022-07-21
2020-02-27,2,0,0,2022-07-21
2020-02-28,2,0,0,2022-07-21
2020-02-29,2,0,0,2022-07-21
2020-03-01,3,1,0.142857143,2022-07-21
2020-03-02,3,0,0.142857143,2022-07-21
2020-03-03,4,1,0.285714286,2022-07-21
2020-03-04,6,2,0.571428571,2022-07-21
2020-03-05,14,8,1.714285714,2022-07-21
2020-03-06,28,14,3.714285714,2022-07-21
2020-03-07,72,44,10,2022-07-21
2020-03-08,91,19,12.57142857,2022-07-21
2020-03-09,96,5,13.28571429,2022-07-21
2020-03-10,110,14,15.14285714,2022-07-21
2020-03-11,132,22,18,2022-07-21
2020-03-12,161,29,21,2022-07-21
2020-03-13,222,61,27.71428571,2022-07-21
2020-03-14,295,73,31.85714286,2022-07-21
2020-03-15,364,69,38.85714286,2022-07-21
2020-03-16,515,151,59.57142857,2022-07-21
2020-03-17,764,249,93.14285714,2022-07-21
2020-03-18,1023,259,127,2022-07-21
2020-03-19,1302,279,162.5714286,2022-07-21
2020-03-20,1690,388,209.2857143,2022-07-21
2020-03-21,2012,322,244.8571429,2022-07-21
2020-03-22,2298,286,276,2022-07-21
2020-03-23,2907,609,341.5714286,2022-07-21
2020-03-24,3625,718,408.5714286,2022-07-21
2020-03-25,4372,747,478.1428571,2022-07-21
2020-03-26,5307,935,572,2022-07-21
2020-03-27,6250,943,651.2857143,2022-07-21
2020-03-28,6904,654,698.7142857,2022-07-21
2020-03-29,7427,523,732.5714286,2022-07-21
2020-03-30,8666,1239,822.4285714,2022-07-21
2020-03-31,9932,1266,900.7142857,2022-07-21
2020-04-01,11270,1338,985.2857143,2022-07-21
2020-04-02,12546,1276,1033.857143,2022-07-21
2020-04-03,14025,1479,1110.571429,2022-07-21
2020-04-04,15187,1162,1183.142857,2022-07-21
2020-04-05,16164,977,1248,2022-07-21
2020-04-06,18094,1930,1347.142857,2022-07-21
2020-04-07,20111,2017,1455,2022-07-21
2020-04-08,21975,1864,1530.142857,2022-07-21
2020-04-09,23951,1976,1630.571429,2022-07-21
2020-04-10,26005,2054,1712.714286,2022-07-21
2020-04-11,27333,1328,1736.571429,2022-07-21
2020-04-12,28264,931,1729.857143,2022-07-21
2020-04-13,30249,1985,1737.571429,2022-07-21
2020-04-14,33174,2925,1867,2022-07-21
2020-04-15,35710,2536,1963.571429,2022-07-21
2020-04-16,38096,2386,2021.857143,2022-07-21
2020-04-17,41084,2988,2155.285714,2022-07-21
2020-04-18,42564,1480,2176.857143,2022-07-21
2020-04-19,43653,1089,2199.571429,2022-07-21
2020-04-20,46337,2684,2299.428571,2022-07-21
2020-04-21,48526,2189,2193.571429,2022-07-21
2020-04-22,51224,2698,2216.857143,2022-07-21
2020-04-23,53627,2403,2219.571429,2022-07-21
2020-04-24,55899,2272,2117.428571,2022-07-21
2020-04-25,57389,1490,2119.142857,2022-07-21
2020-04-26,58233,844,2084.142857,2022-07-21
2020-04-27,60358,2125,2004.571429,2022-07-21
2020-04-28,62457,2099,1992.714286,2022-07-21
2020-04-29,64640,2183,1918.714286,2022-07-21
2020-04-30,66685,2045,1867.571429,2022-07-21
2020-05-01,68762,2077,1840,2022-07-21
2020-05-02,69788,1026,1773.857143,2022-07-21
2020-05-03,70518,730,1758,2022-07-21
2020-05-04,72391,1873,1722.285714,2022-07-21
2020-05-05,74121,1730,1669.428571,2022-07-21
2020-05-06,75812,1691,1599.857143,2022-07-21
2020-05-07,77481,1669,1547,2022-07-21
2020-05-08,78927,1446,1457.285714,2022-07-21
2020-05-09,79609,682,1407.714286,2022-07-21
2020-05-10,79993,384,1358,2022-07-21
2020-05-11,81293,1300,1276.142857,2022-07-21
2020-05-12,82738,1445,1235.714286,2022-07-21
2020-05-13,84046,1308,1180.428571,2022-07-21
2020-05-14,85359,1313,1128.714286,2022-07-21
2020-05-15,86458,1099,1079,2022-07-21
2020-05-16,87101,643,1073.714286,2022-07-21
2020-05-17,87463,362,1070.571429,2022-07-21
2020-05-18,88769,1306,1071.428571,2022-07-21
2020-05-19,89835,1066,1017.571429,2022-07-21
2020-05-20,90844,1009,974.7142857,2022-07-21
2020-05-21,91803,959,924.4285714,2022-07-21
2020-05-22,92665,862,889.7142857,2022-07-21
2020-05-23,93051,386,852.8571429,2022-07-21
2020-05-24,93351,300,844,2022-07-21
2020-05-25,93549,198,685,2022-07-21
2020-05-26,94410,861,655.1428571,2022-07-21
2020-05-27,95094,684,608.8571429,2022-07-21
2020-05-28,95730,636,562.5714286,2022-07-21
2020-05-29,96260,530,515.1428571,2022-07-21
2020-05-30,96529,269,498.5714286,2022-07-21
2020-05-31,96689,160,478.5714286,2022-07-21
2020-06-01,97198,509,522.8571429,2022-07-21
2020-06-02,97642,444,463.2857143,2022-07-21
2020-06-03,98099,457,430.7142857,2022-07-21
2020-06-04,98476,377,393.4285714,2022-07-21
2020-06-05,98812,336,365.8571429,2022-07-21
2020-06-06,98960,148,348.2857143,2022-07-21
2020-06-07,99110,150,346.8571429,2022-07-21
2020-06-08,99459,349,324.5714286,2022-07-21
2020-06-09,99797,338,309.7142857,2022-07-21
2020-06-10,100055,258,281.1428571,2022-07-21
2020-06-11,100276,221,259.4285714,2022-07-21
2020-06-12,100529,253,247.5714286,2022-07-21
2020-06-13,100625,96,240.2857143,2022-07-21
2020-06-14,100701,76,229.5714286,2022-07-21
2020-06-15,100937,236,212.8571429,2022-07-21
2020-06-16,101134,197,192.1428571,2022-07-21
2020-06-17,101382,248,190.5714286,2022-07-21
2020-06-18,101622,240,192.5714286,2022-07-21
2020-06-19,101797,175,181.2857143,2022-07-21
2020-06-20,101890,93,180.7142857,2022-07-21
2020-06-21,101969,79,181.1428571,2022-07-21
2020-06-22,102191,222,179.5714286,2022-07-21
2020-06-23,102379,188,178.2857143,2022-07-21
2020-06-24,102586,207,172.8571429,2022-07-21
2020-06-25,102790,204,168,2022-07-21
2020-06-26,102987,197,171.2857143,2022-07-21
2020-06-27,103121,134,177.1428571,2022-07-21
2020-06-28,103193,72,176,2022-07-21
2020-06-29,103396,203,173.2857143,2022-07-21
2020-06-30,103616,220,177.7142857,2022-07-21
2020-07-01,103831,215,178.5714286,2022-07-21
2020-07-02,104055,224,181.4285714,2022-07-21
2020-07-03,104153,98,167.2857143,2022-07-21
2020-07-04,104213,60,156.7142857,2022-07-21
2020-07-05,104314,101,161,2022-07-21
2020-07-06,104549,235,165.5714286,2022-07-21
2020-07-07,104787,238,168.5714286,2022-07-21
2020-07-08,105003,216,168.5714286,2022-07-21
2020-07-09,105256,253,172.5714286,2022-07-21
2020-07-10,105482,226,191,2022-07-21
2020-07-11,105598,116,199.1428571,2022-07-21
2020-07-12,105683,85,197.1428571,2022-07-21
2020-07-13,105947,264,201.2857143,2022-07-21
2020-07-14,106179,232,200,2022-07-21
2020-07-15,106473,294,211.7142857,2022-07-21
2020-07-16,106718,245,210.2857143,2022-07-21
2020-07-17,106944,226,210.1428571,2022-07-21
2020-07-18,107072,128,211.7142857,2022-07-21
2020-07-19,107147,75,209.8571429,2022-07-21
2020-07-20,107423,276,211.7142857,2022-07-21
2020-07-21,107677,254,215,2022-07-21
2020-07-22,107934,257,209.2857143,2022-07-21
2020-07-23,108189,255,211.2857143,2022-07-21
2020-07-24,108444,255,215.5714286,2022-07-21
2020-07-25,108602,158,220,2022-07-21
2020-07-26,108701,99,223.8571429,2022-07-21
2020-07-27,109062,361,235.5714286,2022-07-21
2020-07-28,109382,320,244.8571429,2022-07-21
2020-07-29,109700,318,253.5714286,2022-07-21
2020-07-30,110032,332,264.7142857,2022-07-21
2020-07-31,110350,318,273.5714286,2022-07-21
2020-08-01,110498,148,271.8571429,2022-07-21
2020-08-02,110605,107,273,2022-07-21
2020-08-03,110961,356,272.5714286,2022-07-21
2020-08-04,111266,305,270.8571429,2022-07-21
2020-08-05,111599,333,272.8571429,2022-07-21
2020-08-06,111953,354,275.4285714,2022-07-21
2020-08-07,112251,298,272.5714286,2022-07-21
2020-08-08,112419,168,275.7142857,2022-07-21
2020-08-09,112504,85,272.2857143,2022-07-21
2020-08-10,112874,370,274.5714286,2022-07-21
2020-08-11,113157,283,271.1428571,2022-07-21
2020-08-12,113461,304,267,2022-07-21
2020-08-13,113810,349,266.2857143,2022-07-21
2020-08-14,114149,339,272.4285714,2022-07-21
2020-08-15,114300,151,269.8571429,2022-07-21
2020-08-16,114421,121,274.8571429,2022-07-21
2020-08-17,114789,368,274.1428571,2022-07-21
2020-08-18,115166,377,288,2022-07-21
2020-08-19,115500,334,292.7142857,2022-07-21
2020-08-20,115855,355,293.7142857,2022-07-21
2020-08-21,116135,280,285.2857143,2022-07-21
2020-08-22,116281,146,284.8571429,2022-07-21
2020-08-23,116373,92,280.8571429,2022-07-21
2020-08-24,116768,395,284.7142857,2022-07-21
2020-08-25,117145,377,284.4285714,2022-07-21
2020-08-26,117523,378,290.4285714,2022-07-21
2020-08-27,117864,341,288.7142857,2022-07-21
2020-08-28,118225,361,300.1428571,2022-07-21
2020-08-29,118396,171,303.5714286,2022-07-21
2020-08-30,118535,139,310.2857143,2022-07-21
2020-08-31,118972,437,316.2857143,2022-07-21
2020-09-01,119368,396,318.5714286,2022-07-21
2020-09-02,119752,384,319.2857143,2022-07-21
2020-09-03,120213,461,336.4285714,2022-07-21
2020-09-04,120556,343,334.2857143,2022-07-21
2020-09-05,120754,198,338,2022-07-21
2020-09-06,120865,111,334.1428571,2022-07-21
2020-09-07,121023,158,294.5714286,2022-07-21
2020-09-08,121566,543,316.2857143,2022-07-21
2020-09-09,122038,472,329.1428571,2022-07-21
2020-09-10,122446,408,321.2857143,2022-07-21
2020-09-11,122853,407,330,2022-07-21
2020-09-12,123040,187,328.7142857,2022-07-21
2020-09-13,123200,160,335.7142857,2022-07-21
2020-09-14,123702,502,384.5714286,2022-07-21
2020-09-15,124124,422,367,2022-07-21
2020-09-16,124535,411,358.2857143,2022-07-21
2020-09-17,124888,353,350.5714286,2022-07-21
2020-09-18,125324,436,354.4285714,2022-07-21
2020-09-19,125526,202,356.2857143,2022-07-21
2020-09-20,125667,141,353.4285714,2022-07-21
2020-09-21,126091,424,342.5714286,2022-07-21
2020-09-22,126596,505,354.5714286,2022-07-21
2020-09-23,127154,558,375.5714286,2022-07-21
2020-09-24,127748,594,410.1428571,2022-07-21
2020-09-25,128297,549,426.8571429,2022-07-21
2020-09-26,128661,364,450,2022-07-21
2020-09-27,128886,225,461.8571429,2022-07-21
2020-09-28,129749,863,524.7142857,2022-07-21
2020-09-29,130462,713,555,2022-07-21
2020-09-30,131074,612,562.5714286,2022-07-21
2020-10-01,131755,681,574.8571429,2022-07-21
2020-10-02,132316,561,576.5714286,2022-07-21
2020-10-03,132721,405,582.8571429,2022-07-21
2020-10-04,133009,288,592.5714286,2022-07-21
2020-10-05,133756,747,575.8571429,2022-07-21
2020-10-06,134490,734,577.8571429,2022-07-21
2020-10-07,135207,717,593.2857143,2022-07-21
2020-10-08,136037,830,614.8571429,2022-07-21
2020-10-09,136721,684,632.5714286,2022-07-21
2020-10-10,137130,409,633.2857143,2022-07-21
2020-10-11,137393,263,629.2857143,2022-07-21
2020-10-12,137983,590,606.8571429,2022-07-21
2020-10-13,138766,783,614.2857143,2022-07-21
2020-10-14,139657,891,639.7142857,2022-07-21
2020-10-15,140603,946,656.2857143,2022-07-21
2020-10-16,141465,862,681.5714286,2022-07-21
2020-10-17,142007,542,700.2857143,2022-07-21
2020-10-18,142335,328,709.8571429,2022-07-21
2020-10-19,143407,1072,779.2857143,2022-07-21
2020-10-20,144521,1114,826.8571429,2022-07-21
2020-10-21,145717,1196,869.8571429,2022-07-21
2020-10-22,147083,1366,930.7142857,2022-07-21
2020-10-23,148304,1221,981.8571429,2022-07-21
2020-10-24,149091,787,1016.857143,2022-07-21
2020-10-25,149574,483,1038.714286,2022-07-21
2020-10-26,151092,1518,1102.428571,2022-07-21
2020-10-27,152431,1339,1134.714286,2022-07-21
2020-10-28,153865,1434,1169,2022-07-21
2020-10-29,155244,1379,1170.285714,2022-07-21
2020-10-30,156365,1121,1156.142857,2022-07-21
2020-10-31,157235,870,1167.857143,2022-07-21
2020-11-01,157753,518,1173.285714,2022-07-21
2020-11-02,159586,1833,1218,2022-07-21
2020-11-03,161487,1901,1298,2022-07-21
2020-11-04,163648,2161,1402.857143,2022-07-21
2020-11-05,166060,2412,1550.142857,2022-07-21
2020-11-06,168295,2235,1709,2022-07-21
2020-11-07,169622,1327,1774,2022-07-21
2020-11-08,170564,942,1834.142857,2022-07-21
2020-11-09,173733,3169,2025.428571,2022-07-21
2020-11-10,176546,2813,2156.285714,2022-07-21
2020-11-11,179198,2652,2225.714286,2022-07-21
2020-11-12,182175,2977,2307,2022-07-21
2020-11-13,184770,2595,2359.714286,2022-07-21
2020-11-14,186476,1706,2414.571429,2022-07-21
2020-11-15,187666,1190,2450.142857,2022-07-21
2020-11-16,191173,3507,2499.857143,2022-07-21
2020-11-17,194295,3122,2544.714286,2022-07-21
2020-11-18,197211,2916,2582.428571,2022-07-21
2020-11-19,200194,2983,2584.571429,2022-07-21
2020-11-20,203033,2839,2619.142857,2022-07-21
2020-11-21,204793,1760,2627.428571,2022-07-21
2020-11-22,205983,1190,2627.285714,2022-07-21
2020-11-23,209563,3580,2636.714286,2022-07-21
2020-11-24,213351,3788,2729.714286,2022-07-21
2020-11-25,216286,2935,2732,2022-07-21
2020-11-26,216730,444,2367,2022-07-21
2020-11-27,220100,3370,2443.285714,2022-07-21
2020-11-28,223002,2902,2605.714286,2022-07-21
2020-11-29,224761,1759,2686.714286,2022-07-21
2020-11-30,230258,5497,2959.571429,2022-07-21
2020-12-01,236115,5857,3255.285714,2022-07-21
2020-12-02,242191,6076,3703,2022-07-21
2020-12-03,248003,5812,4462.142857,2022-07-21
2020-12-04,253294,5291,4732.857143,2022-07-21
2020-12-05,255476,2182,4629.142857,2022-07-21
2020-12-06,257570,2094,4678.142857,2022-07-21
2020-12-07,263773,6203,4778.428571,2022-07-21
2020-12-08,269164,5391,4712.142857,2022-07-21
2020-12-09,274570,5406,4615.428571,2022-07-21
2020-12-10,280025,5455,4571.857143,2022-07-21
2020-12-11,284953,4928,4523,2022-07-21
2020-12-12,287815,2862,4621.571429,2022-07-21
2020-12-13,290013,2198,4635.142857,2022-07-21
2020-12-14,296282,6269,4642.142857,2022-07-21
2020-12-15,302261,5979,4727.714286,2022-07-21
2020-12-16,307906,5645,4760.428571,2022-07-21
2020-12-17,309472,1566,4204.142857,2022-07-21
2020-12-18,315150,5678,4304.428571,2022-07-21
2020-12-19,318792,3642,4410.857143,2022-07-21
2020-12-20,321121,2329,4423.142857,2022-07-21
2020-12-21,327586,6465,4441.142857,2022-07-21
2020-12-22,333514,5928,4404.285714,2022-07-21
2020-12-23,337969,4455,4166.714286,2022-07-21
2020-12-24,340612,2643,4235.428571,2022-07-21
2020-12-25,341084,472,3485.142857,2022-07-21
2020-12-26,345254,4170,3335.857143,2022-07-21
2020-12-27,347912,2658,3034.857143,2022-07-21
2020-12-28,356270,8358,2635,2022-07-21
2020-12-29,363447,7177,4276.142857142857,2022-07-21
2020-12-30,369143,5696,4453.428571428572,2022-07-21
2020-12-31,373300,4157,4669.714285714285,2022-07-21
2021-01-01,374647,1347,4794.714285714285,2022-07-21
2021-01-02,379307,4660,4864.714285714285,2022-07-21
2021-01-03,382279,2972,4909.571428571428,2022-07-21
2021-01-04,391296,9017,5003.714285714285,2022-07-21
2021-01-05,398997,7701,5078.571428571428,2022-07-21
2021-01-06,406036,7039,5270.428571428572,2022-07-21
2021-01-07,412473,6437,5596.142857142857,2022-07-21
2021-01-08,418187,5714,6220,2022-07-21
2021-01-09,421769,3582,6066,2022-07-21
2021-01-10,424138,2369,5979.857142857143,2022-07-21
2021-01-11,430587,6449,5613,2022-07-21
2021-01-12,436111,5524,5302,2022-07-21
2021-01-13,440977,4866,4991.571428571428,2022-07-21
2021-01-14,445961,4984,4784,2022-07-21
2021-01-15,450337,4376,4592.857142857143,2022-07-21
2021-01-16,452989,2652,4460,2022-07-21
2021-01-17,454965,1976,4403.857142857143,2022-07-21
2021-01-18,459264,4299,4096.714285714285,2022-07-21
2021-01-19,464628,5364,4073.8571428571427,2022-07-21
2021-01-20,469045,4417,4009.714285714286,2022-07-21
2021-01-21,473373,4328,3916,2022-07-21
2021-01-22,477303,3930,3852.285714285714,2022-07-21
2021-01-23,479732,2429,3820.4285714285716,2022-07-21
2021-01-24,481318,1586,3764.714285714286,2022-07-21
2021-01-25,485649,4331,3769.285714285714,2022-07-21
2021-01-26,489402,3753,3539.1428571428573,2022-07-21
2021-01-27,492477,3075,3347.4285714285716,2022-07-21
2021-01-28,495569,3092,3170.8571428571427,2022-07-21
2021-01-29,498209,2640,2986.5714285714284,2022-07-21
2021-01-30,499896,1687,2880.5714285714284,2022-07-21
2021-01-31,501233,1337,2845,2022-07-21
2021-02-01,503931,2698,2611.714285714286,2022-07-21
2021-02-02,506288,2357,2412.285714285714,2022-07-21
2021-02-03,509537,3249,2437.1428571428573,2022-07-21
2021-02-04,512435,2898,2409.4285714285716,2022-07-21
2021-02-05,514922,2487,2387.5714285714284,2022-07-21
2021-02-06,516403,1481,2358.1428571428573,2022-07-21
2021-02-07,517222,819,2284.1428571428573,2022-07-21
2021-02-08,519853,2631,2274.5714285714284,2022-07-21
2021-02-09,521782,1929,2213.4285714285716,2022-07-21
2021-02-10,524028,2246,2070.1428571428573,2022-07-21
2021-02-11,526112,2084,1953.857142857143,2022-07-21
2021-02-12,527795,1683,1839,2022-07-21
2021-02-13,528899,1104,1785.142857142857,2022-07-21
2021-02-14,529702,803,1782.857142857143,2022-07-21
2021-02-15,531333,1631,1640,2022-07-21
2021-02-16,533251,1918,1638.4285714285713,2022-07-21
2021-02-17,535110,1859,1583.142857142857,2022-07-21
2021-02-18,536804,1694,1527.4285714285713,2022-07-21
2021-02-19,538232,1428,1491,2022-07-21
2021-02-20,539260,1028,1480.142857142857,2022-07-21
2021-02-21,540186,926,1497.7142857142858,2022-07-21
2021-02-22,542282,2096,1564.142857142857,2022-07-21
2021-02-23,544102,1820,1550.142857142857,2022-07-21
2021-02-24,545776,1674,1523.7142857142858,2022-07-21
2021-02-25,547355,1579,1507.2857142857142,2022-07-21
2021-02-26,548782,1427,1507.142857142857,2022-07-21
2021-02-27,549746,964,1498,2022-07-21
2021-02-28,550597,851,1487.2857142857142,2022-07-21
2021-03-01,552376,1779,1442,2022-07-21
2021-03-02,553802,1426,1385.7142857142858,2022-07-21
2021-03-03,555367,1565,1370.142857142857,2022-07-21
2021-03-04,556892,1525,1362.4285714285713,2022-07-21
2021-03-05,558257,1365,1353.5714285714287,2022-07-21
2021-03-06,559119,862,1339,2022-07-21
2021-03-07,559860,741,1323.2857142857142,2022-07-21
2021-03-08,561612,1752,1319.4285714285713,2022-07-21
2021-03-09,563197,1585,1342.142857142857,2022-07-21
2021-03-10,564729,1532,1337.4285714285713,2022-07-21
2021-03-11,566329,1600,1348.142857142857,2022-07-21
2021-03-12,567767,1438,1358.5714285714287,2022-07-21
2021-03-13,568837,1070,1388.2857142857142,2022-07-21
2021-03-14,569666,829,1400.857142857143,2022-07-21
2021-03-15,571650,1984,1434,2022-07-21
2021-03-16,573459,1809,1466,2022-07-21
2021-03-17,575319,1860,1512.857142857143,2022-07-21
2021-03-18,577245,1926,1559.4285714285713,2022-07-21
2021-03-19,578990,1745,1603.2857142857142,2022-07-21
2021-03-20,580222,1232,1626.4285714285713,2022-07-21
2021-03-21,581263,1041,1656.7142857142858,2022-07-21
2021-03-22,583637,2374,1712.4285714285713,2022-07-21
2021-03-23,585752,2115,1756.142857142857,2022-07-21
2021-03-24,588033,2281,1816.2857142857142,2022-07-21
2021-03-25,590412,2379,1881,2022-07-21
2021-03-26,592553,2141,1937.5714285714287,2022-07-21
2021-03-27,593948,1395,1960.857142857143,2022-07-21
2021-03-28,595071,1123,1972.5714285714287,2022-07-21
2021-03-29,597671,2600,2004.857142857143,2022-07-21
2021-03-30,599975,2304,2031.857142857143,2022-07-21
2021-03-31,602311,2336,2039.7142857142858,2022-07-21
2021-04-01,604553,2242,2020.142857142857,2022-07-21
2021-04-02,606426,1873,1981.857142857143,2022-07-21
2021-04-03,607692,1266,1963.4285714285713,2022-07-21
2021-04-04,608447,755,1910.857142857143,2022-07-21
2021-04-05,610919,2472,1892.5714285714287,2022-07-21
2021-04-06,613083,2164,1872.5714285714287,2022-07-21
2021-04-07,615304,2221,1856.142857142857,2022-07-21
2021-04-08,617493,2189,1848.5714285714287,2022-07-21
2021-04-09,619379,1886,1850.4285714285713,2022-07-21
2021-04-10,620749,1370,1865.2857142857142,2022-07-21
2021-04-11,621692,943,1892.142857142857,2022-07-21
2021-04-12,623895,2203,1853.7142857142858,2022-07-21
2021-04-13,625785,1890,1814.5714285714287,2022-07-21
2021-04-14,627651,1866,1763.857142857143,2022-07-21
2021-04-15,629321,1670,1689.7142857142858,2022-07-21
2021-04-16,630710,1389,1618.7142857142858,2022-07-21
2021-04-17,631780,1070,1575.857142857143,2022-07-21
2021-04-18,632570,790,1554,2022-07-21
2021-04-19,634116,1546,1460.142857142857,2022-07-21
2021-04-20,635562,1446,1396.7142857142858,2022-07-21
