location,forecast_date,target,target_end_date,type,quantile,value
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.01,142.43381081200226
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.025,145.31098937854077
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.05,151.09601807174468
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.1,156.93255378695645
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.15,161.14903191047
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.2,164.5188086882292
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.25,167.63013145480943
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.3,170.32080834849572
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.35,172.9872859891053
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.4,175.59749601373755
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.45,178.44426378962856
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.5,180.4069619936954
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.55,182.87791634068796
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.6,186.26582655755254
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.65,188.36922119929378
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.7,191.24987168425818
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.75,194.57091926057853
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.8,198.25948708230774
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.85,203.63296824668024
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.9,208.50432727561204
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.95,218.037278753279
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.975,224.11022470500737
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.99,238.4846152528568
