location,forecast_date,target,target_end_date,type,quantile,value
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.01,1824.0199000703444
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.025,1874.4666018477387
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.05,1917.8372198624543
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.1,1962.8672075831166
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.15,1999.9394093925093
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.2,2035.0424352646369
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.25,2065.152437087944
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.3,2088.045611386841
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.35,2113.332321453682
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.4,2130.4920987123596
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.45,2155.521362191184
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.5,2175.0942922557756
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.55,2197.604218944431
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.6,2220.6468877196194
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.65,2249.985791209105
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.7,2270.66158001814
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.75,2298.1729142798126
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.8,2326.462363229639
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.85,2359.814023514236
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.9,2407.3996485508683
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.95,2488.569923982705
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.975,2535.760645754139
06,2021-01-11,1 day ahead inc hosp,2021-01-12,quantile,0.99,2623.621682507596
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.01,1628.6526907422565
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.025,1682.9953556586352
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.05,1746.0721486406806
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.1,1838.558013134315
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.15,1892.0058545264733
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.2,1927.6397377247667
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.25,1948.9497619283723
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.3,1981.340494635859
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.35,2011.6527507606525
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.4,2040.3163218810985
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.45,2070.546838031592
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.5,2092.8565512637538
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.55,2122.142592102118
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.6,2151.9070972823683
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.65,2182.9933221228252
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.7,2216.050510585657
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.75,2251.8251291346123
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.8,2289.1862548955705
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.85,2335.14711892441
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.9,2414.8397109132
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.95,2508.0791212679724
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.975,2602.335642502855
06,2021-01-11,2 day ahead inc hosp,2021-01-13,quantile,0.99,2652.7932559833343
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.01,1580.9289661887092
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.025,1668.4899365730728
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.05,1732.9603369579177
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.1,1813.6633527206495
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.15,1866.656239993653
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.2,1923.3623558506713
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.25,1963.0016004883528
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.3,1998.6806484932613
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.35,2031.0423626663676
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.4,2066.8028417069067
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.45,2106.849230970413
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.5,2155.1777244801365
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.55,2189.7812517727707
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.6,2223.7853330473336
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.65,2253.827430481808
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.7,2285.2318291205106
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.75,2321.0045962667928
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.8,2382.082132057824
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.85,2442.8587689554174
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.9,2518.6761185913874
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.95,2621.063327557009
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.975,2750.428818978337
06,2021-01-11,3 day ahead inc hosp,2021-01-14,quantile,0.99,2823.298455375505
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.01,1455.0704281466874
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.025,1545.586249511657
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.05,1631.3259371792587
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.1,1699.77995827794
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.15,1761.7927938971022
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.2,1821.0906263265983
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.25,1869.4492721776035
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.3,1912.7953112856562
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.35,1949.3717934286708
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.4,1989.2318143123136
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.45,2018.7728127880237
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.5,2062.96232328817
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.55,2093.6759653142317
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.6,2136.9081801194607
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.65,2179.097227364532
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.7,2221.518899854936
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.75,2276.107332156978
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.8,2335.974313679877
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.85,2391.4400840866547
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.9,2473.563535168364
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.95,2619.5483895037924
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.975,2727.2822285327065
06,2021-01-11,4 day ahead inc hosp,2021-01-15,quantile,0.99,2869.8695688501375
06,2021-01-11,5 day ahead inc hosp,2021-01-16,quantile,0.01,1391.7425807068284
06,2021-01-11,5 day ahead inc hosp,2021-01-16,quantile,0.025,1464.186849093408
06,2021-01-11,5 day ahead inc hosp,2021-01-16,quantile,0.05,1537.1058111306795
06,2021-01-11,5 day ahead inc hosp,2021-01-16,quantile,0.1,1637.4762993480047
06,2021-01-11,5 day ahead inc hosp,2021-01-16,quantile,0.15,1708.9128255928483
06,2021-01-11,5 day ahead inc hosp,2021-01-16,quantile,0.2,1765.2420859207905
06,2021-01-11,5 day ahead inc hosp,2021-01-16,quantile,0.25,1822.8479747150673
06,2021-01-11,5 day ahead inc hosp,2021-01-16,quantile,0.3,1864.4647326190882
06,2021-01-11,5 day ahead inc hosp,2021-01-16,quantile,0.35,1901.1765748010898
06,2021-01-11,5 day ahead inc hosp,2021-01-16,quantile,0.4,1950.568523704327
06,2021-01-11,5 day ahead inc hosp,2021-01-16,quantile,0.45,1987.6670737978413
06,2021-01-11,5 day ahead inc hosp,2021-01-16,quantile,0.5,2019.1617524652477
06,2021-01-11,5 day ahead inc hosp,2021-01-16,quantile,0.55,2073.1136932937525
06,2021-01-11,5 day ahead inc hosp,2021-01-16,quantile,0.6,2115.4807100740895
06,2021-01-11,5 day ahead inc hosp,2021-01-16,quantile,0.65,2168.6068305980775
