location,forecast_date,target,target_end_date,type,quantile,value
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.01,202.68583346512457
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.025,212.86738817424043
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.05,223.4054307982687
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.1,236.9419262839519
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.15,247.756518545337
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.2,254.74057478404387
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.25,262.2987203331706
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.3,269.36500961899293
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.35,275.79091851716777
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.4,282.6945082131659
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.45,288.75858768758746
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.5,295.86280507988545
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.55,303.45235601314715
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.6,310.8993588777617
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.65,317.883313624544
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.7,325.5674076292849
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.75,333.58375184492417
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.8,342.2669653531767
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.85,358.5042954674434
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.9,370.11060665239233
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.95,392.8758733589179
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.975,418.1172363972284
06,2021-04-12,1 day ahead inc hosp,2021-04-13,quantile,0.99,450.3759349788023
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.01,156.9439363344032
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.025,171.47839074614623
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.05,182.30618797444018
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.1,194.28589507278033
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.15,201.91252424933788
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.2,209.09900325482326
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.25,216.99724736218084
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.3,223.06650121585906
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.35,227.9196167802251
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.4,234.94111129798154
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.45,239.46773481717238
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.5,244.97599468435115
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.55,250.22346185301694
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.6,255.84216297093477
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.65,261.37384712971146
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.7,268.87612388598154
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.75,275.58394892423047
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.8,282.4657453924484
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.85,289.77289402044534
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.9,300.9489293931173
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.95,319.4376334548254
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.975,333.000855629546
06,2021-04-12,2 day ahead inc hosp,2021-04-14,quantile,0.99,363.20738529349455
06,2021-04-12,3 day ahead inc hosp,2021-04-15,quantile,0.01,200.24914434789446
06,2021-04-12,3 day ahead inc hosp,2021-04-15,quantile,0.025,211.9714916720905
06,2021-04-12,3 day ahead inc hosp,2021-04-15,quantile,0.05,221.90828322581777
06,2021-04-12,3 day ahead inc hosp,2021-04-15,quantile,0.1,238.8871299373975
06,2021-04-12,3 day ahead inc hosp,2021-04-15,quantile,0.15,249.04457537794076
06,2021-04-12,3 day ahead inc hosp,2021-04-15,quantile,0.2,257.96510415066376
06,2021-04-12,3 day ahead inc hosp,2021-04-15,quantile,0.25,264.4874381052438
06,2021-04-12,3 day ahead inc hosp,2021-04-15,quantile,0.3,271.40432427533443
06,2021-04-12,3 day ahead inc hosp,2021-04-15,quantile,0.35,277.8460880744411
06,2021-04-12,3 day ahead inc hosp,2021-04-15,quantile,0.4,283.32593600903573
06,2021-04-12,3 day ahead inc hosp,2021-04-15,quantile,0.45,290.22936907987093
06,2021-04-12,3 day ahead inc hosp,2021-04-15,quantile,0.5,296.8070707750511
