location,forecast_date,target,target_end_date,type,quantile,value
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.01,1678.2007325547888
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.025,1743.171103438674
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.05,1779.5663663733576
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.1,1835.8929925105751
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.15,1874.5964768067724
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.2,1907.541306956705
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.25,1931.3673983965182
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.3,1958.729834993844
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.35,1979.8397447958769
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.4,1999.0992117322369
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.45,2017.4563428537904
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.5,2040.9457335693126
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.55,2058.992977954215
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.6,2079.92036044208
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.65,2096.8573578921023
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.7,2118.7321774604957
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.75,2142.1535405516656
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.8,2170.9947637325818
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.85,2200.380756238961
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.9,2244.4192459284873
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.95,2306.1400304887434
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.975,2363.764462732492
06,2021-01-18,1 day ahead inc hosp,2021-01-19,quantile,0.99,2444.114735327454
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.01,1534.9840148654662
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.025,1599.1828445741187
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.05,1664.0456631776603
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.1,1738.1502186573882
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.15,1779.036776931892
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.2,1824.9600347842927
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.25,1850.756381118141
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.3,1882.3087362628041
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.35,1915.0454720779464
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.4,1947.1106769271178
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.45,1976.3795034820332
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.5,2002.649624699299
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.55,2025.9964248374936
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.6,2055.315266989963
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.65,2086.584204638748
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.7,2117.096113093192
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.75,2151.0303766718685
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.8,2186.2561924949046
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.85,2224.557583679641
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.9,2285.5981265872833
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.95,2373.5392419990003
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.975,2444.925293085682
06,2021-01-18,2 day ahead inc hosp,2021-01-20,quantile,0.99,2538.436809845137
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.01,1475.8262882659817
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.025,1599.852939479993
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.05,1680.9702420687422
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.1,1768.965828687168
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.15,1817.311293263472
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.2,1862.0090895380304
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.25,1906.2527616469465
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.3,1941.9530214846093
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.35,1982.607480699581
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.4,2011.9198077347364
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.45,2035.765863880499
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.5,2066.233460263995
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.55,2093.7716745572957
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.6,2128.203433440531
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.65,2167.8937528568254
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.7,2200.985999028494
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.75,2244.9933656590238
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.8,2292.231301035413
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.85,2344.129484678859
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.9,2422.7186624975857
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.95,2507.7734225481895
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.975,2582.9104529722154
06,2021-01-18,3 day ahead inc hosp,2021-01-21,quantile,0.99,2705.5874602416397
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.01,1490.929865792733
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.025,1576.9958938298073
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.05,1636.8281543949065
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.1,1738.6898343818273
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.15,1792.0534631695566
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.2,1842.401990115719
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.25,1878.3375194900893
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.3,1927.62023275546
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.35,1959.7247917863
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.4,1993.3914500660899
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.45,2024.4460139597106
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.5,2058.6500566525465
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.55,2090.7018054870005
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.6,2129.850796910667
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.65,2161.7713901286943
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.7,2204.9983366452893
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.75,2251.798848421776
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.8,2307.428122661985
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.85,2355.2271365008296
06,2021-01-18,4 day ahead inc hosp,2021-01-22,quantile,0.9,2437.1497849495036
