location,forecast_date,target,target_end_date,type,quantile,value
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.01,46.41913250090854
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.025,48.56255471121649
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.05,50.63976899248129
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.1,52.821012087143636
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.15,54.69451397154413
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.2,56.56463191194793
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.25,57.85608102199186
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.3,59.49812176378965
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.35,60.75703317930584
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.4,62.114649958907414
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.45,63.34027768524116
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.5,64.59331688936777
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.55,66.02604256976053
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.6,67.55003819480486
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.65,69.06679674534317
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.7,70.49719876771009
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.75,72.20141751994328
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.8,74.03842034273191
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.85,76.24481384646133
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.9,78.72446176671762
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.95,83.91371110799315
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.975,87.72725967752575
25,2021-05-03,1 day ahead inc hosp,2021-05-04,quantile,0.99,94.1038948296223
