location,forecast_date,target,target_end_date,type,quantile,value
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.01,53.9164273915232
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.025,56.544989717001485
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.05,59.44265090423344
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.1,63.14207409278996
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.15,66.26672716376414
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.2,68.69953163328921
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.25,70.64728638080959
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.3,71.80122665230596
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.35,73.29421660933886
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.4,75.07618525830637
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.45,76.74167211847092
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.5,78.25690028435932
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.55,79.90334468152074
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.6,81.64103011547381
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.65,83.38116129155478
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.7,85.4870850284461
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.75,87.50642548616301
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.8,89.50271628111415
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.85,92.8302976717497
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.9,97.35108318734717
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.95,103.88163529875864
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.975,108.51662932978782
25,2021-04-19,1 day ahead inc hosp,2021-04-20,quantile,0.99,114.89167666310043
25,2021-04-19,2 day ahead inc hosp,2021-04-21,quantile,0.01,51.31861504792658
25,2021-04-19,2 day ahead inc hosp,2021-04-21,quantile,0.025,57.74501126971754
25,2021-04-19,2 day ahead inc hosp,2021-04-21,quantile,0.05,61.75927009796104
25,2021-04-19,2 day ahead inc hosp,2021-04-21,quantile,0.1,66.37319506806288
25,2021-04-19,2 day ahead inc hosp,2021-04-21,quantile,0.15,69.47988707902212
