location,forecast_date,target,target_end_date,type,quantile,value
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.01,124.38794592124339
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.025,131.78968266940888
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.05,138.8977619279303
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.1,146.08027998304357
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.15,152.82571378931212
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.2,157.06537342790406
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.25,161.16151782949586
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.3,165.12676638497885
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.35,168.58836124417869
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.4,171.60370776144146
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.45,174.8076237147654
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.5,177.84375059911605
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.55,180.46930214820512
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.6,183.89477433775508
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.65,187.1837770829013
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.7,190.64367478500728
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.75,194.56095770263207
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.8,198.70382446272058
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.85,204.01396788002324
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.9,210.74906606407862
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.95,220.26603964772335
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.975,227.70480793218266
25,2021-02-01,1 day ahead inc hosp,2021-02-02,quantile,0.99,243.00002541792844
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.01,104.02849060870861
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.025,113.66570670674962
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.05,122.03882018824574
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.1,131.5407709783395
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.15,138.8572137481881
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.2,144.73074726849185
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.25,149.42721428954542
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.3,153.92625196128597
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.35,159.19784715025176
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.4,164.40560193460027
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.45,169.5926336892479
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.5,174.25731828785882
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.55,177.46590210107115
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.6,182.4996641086864
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.65,187.86022518189458
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.7,192.54370601344684
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.75,199.30718094077122
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.8,205.25492996058443
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.85,210.71483253122756
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.9,220.8406352137513
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.95,241.0237457023269
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.975,253.330927860357
25,2021-02-01,2 day ahead inc hosp,2021-02-03,quantile,0.99,268.8431882290563
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.01,88.22210808302314
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.025,100.8196374245409
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.05,111.42053319092575
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.1,121.95470686154269
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.15,131.10559176499905
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.2,136.0472904842746
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.25,142.452491638431
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.3,149.5840132974379
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.35,155.60007470116045
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.4,161.14755135401296
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.45,165.77593069862598
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.5,170.12457009621656
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.55,174.7496985048468
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.6,180.09941611944456
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.65,187.9973036798725
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.7,193.7674620221374
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.75,201.00056334736303
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.8,208.89246646849463
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.85,220.67520467828277
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.9,231.34951851141818
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.95,250.9532266675051
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.975,268.0751660643132
25,2021-02-01,3 day ahead inc hosp,2021-02-04,quantile,0.99,299.05647751622257
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.01,84.54418027901083
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.025,93.73633320385248
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.05,101.48560316871408
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.1,114.17236850080229
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.15,123.053978000716
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.2,132.19175640999285
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.25,137.82344954243192
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.3,143.98498241364123
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.35,150.52040908938847
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.4,156.25528619228442
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.45,161.88069776549366
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.5,166.44058330152063
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.55,173.36656915823076
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.6,178.97664793003156
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.65,186.45465311675414
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.7,193.186101739691
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.75,203.37191366709655
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.8,212.7608850370637
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.85,224.6229487417687
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.9,238.13648297532447
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.95,260.6129286835822
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.975,280.8964619242264
25,2021-02-01,4 day ahead inc hosp,2021-02-05,quantile,0.99,319.3439097491974
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.01,62.09457018216145
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.025,73.02567251991296
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.05,83.19912021438371
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.1,95.20356631742132
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.15,104.60070126617995
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.2,114.45560881787748
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.25,121.4164875212884
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.3,127.71191527436449
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.35,132.47038308785523
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.4,138.80235814958525
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.45,145.43438098817285
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.5,152.9386289423847
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.55,158.55408185385286
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.6,165.7046865520085
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.65,173.3218903203174
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.7,182.2144755190582
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.75,190.17927278326698
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.8,200.14800352533533
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.85,210.13803087677562
25,2021-02-01,5 day ahead inc hosp,2021-02-06,quantile,0.9,224.08056165445743
