location,forecast_date,target,target_end_date,type,quantile,value
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.01,138.53987505787242
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.025,145.4003771652476
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.05,150.75479058672997
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.1,155.3719900531165
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.15,159.73144325621251
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.2,163.25166077475993
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.25,166.15891968114866
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.3,169.9030280483108
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.35,172.58921739510058
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.4,175.17263689245206
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.45,177.91769672205024
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.5,180.72665894564344
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.55,184.12981423150998
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.6,187.09436406073397
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.65,190.52108107766475
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.7,193.68214478829202
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.75,196.93044112472424
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.8,200.2374210740601
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.85,205.52828342253707
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.9,211.0903697714383
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.95,219.82869225351052
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.975,229.18597886211145
06,2021-06-07,1 day ahead inc hosp,2021-06-08,quantile,0.99,242.09537630377736
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.01,109.11966978710564
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.025,116.60524319326878
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.05,123.66206805941088
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.1,129.86407904871
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.15,134.7231434467258
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.2,139.12817753067966
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.25,142.73733514454804
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.3,145.78360920897006
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.35,148.5635913704265
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.4,152.12973471589805
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.45,155.6400730734237
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.5,158.4465678607497
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.55,161.3777600329658
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.6,164.14595352782834
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.65,167.12527002110372
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.7,170.81301526174929
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.75,174.75240177889506
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.8,179.09065242267062
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.85,184.67540898849995
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.9,193.26274617372783
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.95,202.28579770923662
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.975,208.85461603100788
06,2021-06-07,2 day ahead inc hosp,2021-06-09,quantile,0.99,217.8136742602604
06,2021-06-07,3 day ahead inc hosp,2021-06-10,quantile,0.01,98.8567332760765
06,2021-06-07,3 day ahead inc hosp,2021-06-10,quantile,0.025,105.96214038293714
06,2021-06-07,3 day ahead inc hosp,2021-06-10,quantile,0.05,113.1938751809761
06,2021-06-07,3 day ahead inc hosp,2021-06-10,quantile,0.1,121.33572592200791
06,2021-06-07,3 day ahead inc hosp,2021-06-10,quantile,0.15,126.79016547268921
06,2021-06-07,3 day ahead inc hosp,2021-06-10,quantile,0.2,130.7716211529937
06,2021-06-07,3 day ahead inc hosp,2021-06-10,quantile,0.25,134.96621571462518
06,2021-06-07,3 day ahead inc hosp,2021-06-10,quantile,0.3,138.31694352969168
